global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
3881.8894468930175	6.231615588329532	38.83303284071162	15069065.677899376	11049.735090068742	15.49311033617414	240.036467888866	122096645.56069644	3789.548198315759	-3.477799853477336	12.09509182084698	14360675.547358211	3997.888154106398	6777.132431155504	1.316178	44.505539	0.043448615	0.0274617	0.1743915282	0.0758416796	0.0291402664	0.1078534826	-0.0759959918	0.0323972842	-0.1644696843	0.0467739743	0.190291227	0.0055285512	0.0322524467	0.0715323868	0.0788431438	-0.1104346177	-0.0264792993	-0.0109588626	0.0451072161	-0.1704678787	0.0868740825	0.0932692913	0.0377371374	0.1098630985	0.0669103788	-0.0261380785	-0.1053719082	0.0505612362	0.1463614719	-0.1151727971	0.0783880982	-0.0011352462	-0.0681162567	-0.0002028766	-0.0803890071	0.0432742916	0.2431665818	-0.0400762371	0.0037299446	-0.1052877496	-0.0972772713	-0.130574033	-0.047351642	-0.0866289673	-0.1126280834	-0.062096647	0.0270012722	0.1522425237	-0.1029899389	-0.1464202542	-0.145785544	0.1156746359	-0.0421474625	0.0029358353	0.0371854642	0.0175399509	-0.0211974222	-0.0336161571	-0.0783432151	0.0322210939	0.0707980447	0.0781947169	-0.1497297786	-0.0738804336	-0.0890135217	0.0136683282	0.1770671603	0.0050733827	-0.104368683	0.0474203339	-0.1467446244	-0.0847429165	0.0949144331	0.047294147	-0.0832502675	0.0969425612	-0.0323119267	-0.0015288651	-0.0349657439	-0.024514268	-0.0541587898	-0.0144503881	0.0179984808	0.3234297402	0.1365997198	-0.0060092765	0.0538596942	0.0682378276	-0.133093417	0.0117195052	0.017528944	0.0112558285	0.0436286718	-0.0049528805	-0.1463125564	0.0148360426	0.1453104072	-0.0246515112	0.0	0.00612546	-0.0022058399999999	4.8657301055999984e-06	3.75212602116e-05	-0.0274395	0.0082558	6.815823364000001e-05	0.0007529261602499	-0.10063	-0.0257748	0.0101263969	0.00066434031504	-1.34697e-05	-8.07546e-05	6.521305421159999e-09	1.8143281809e-10	0.000131982	6.34889e-05	4.030840423209999e-09	1.7419248324e-08	0.000210071	0.0	4.4129825041e-08	0.0	0.0	0.0	0.0	0.0	0.0
3871.888137103757	-10.001309789260633	100.02619750076052	14991517.7462448	11011.865897555312	-37.86919251342988	1434.0757416192137	121261190.54574163	3790.597414626289	1.0492163105300278	1.1008548662822435	14368628.759771504	3999.970286822194	6681.494760442261	1.293477	43.73793	0.064025317	0.0268202	-0.1556095029	0.0920255714	-0.0459962617	0.0879310747	0.0982254803	-0.1290727258	0.0075574183	-0.0376704207	-0.0354478172	0.0607114865	0.0329510076	-0.1375992454	0.0861744503	-0.0447419192	-0.0095910546	0.2000563125	-0.1188526164	-0.1279967065	-0.1158580044	0.1559655324	-0.0395926536	0.093712019	-0.0980812658	-0.1970252372	0.094271315	-0.1336092112	0.0833716193	0.0178872646	-0.1804556879	0.1009350376	-0.0490825202	-0.002501173	-0.0381303883	0.0266255653	-0.1609118925	0.023321137	0.0446057506	-0.0012577679	0.0606034279	0.0123513646	0.0083097192	-0.0093822567	0.0599310576	0.0628683619	-0.0746946901	-0.0589118629	0.0159468071	0.1838224126	-0.1213250568	0.1945563327	0.0643584153	0.0918629334	-0.0752489637	0.0824363754	-0.0910009888	0.0744031945	0.0987775203	-0.0493657649	-0.1769425048	0.0925424518	0.0857802092	-0.0989361813	-0.1021837465	0.1482317588	-0.1737820827	0.0464531697	0.0787212478	0.0689036314	0.0190405786	0.1280023445	-0.0311326171	0.0022245031	0.0948302633	-0.0145644207	-0.0344229176	-0.0425243785	-0.0256454625	0.0121854553	-0.196745756	0.01658065	0.0614967835	-0.1553090982	0.1730291051	0.0104907703	-0.0044441111	-0.0730555085	-0.1309737576	-0.0959739707	0.0158550416	0.0813799138	-0.032967469	-0.0099001096	-0.1453104072	0.0295198472	0.1413246524	-0.0486014302	0.0	0.00111627	-0.00500919	2.50919844561e-05	1.2460587128999998e-06	-0.0380893	-0.0106498	0.00011341824004	0.00145079477449	-0.0879878	0.0126421999999999	0.00774185294884	0.0001598252208399	0.000212684	0.0002261537	5.114549602369e-08	4.5234483856000014e-08	-0.000138994	-0.000270976	7.342799257600003e-08	1.9319332036e-08	-7.281839999999998e-06	-0.0002173528399999	5.302519378559997e-11	4.7242257056065593e-08	0.0	0.0	0.0	0.0	0.0
3874.704063472637	2.8159263688799	7.929441314953139	15013331.579491364	10999.525511968704	-12.340385586607226	152.2851164261434	120989561.4884504	3789.906037223992	-0.6913774022968937	0.4780027124068008	14363387.770986862	3998.0483772066063	6716.901734265414	1.228102	41.527317	0.048463817	0.0226436	0.1074782419	-0.0758235633	0.0026687597	0.0495872167	-0.0632657596	-0.0054364673	0.0515999285	0.0824717062	0.0836429767	-0.05758474	0.0281813552	0.0072764723	-0.2529633547	0.0195609816	-0.1066647511	-0.0455342982	0.069943952	-0.0459663097	-0.1531525122	-0.1494473747	0.1085199509	0.1347465965	0.0245401269	-0.0495160885	-0.0109581564	-0.0735642937	-0.0306450394	0.0586349671	0.1144596094	0.1177551224	0.0576881757	0.1202943763	-0.0366149863	-0.0665754162	0.0343012647	-0.1871602568	-0.1237679339	-0.1156104642	-0.1060587381	0.1129780839	-0.0033542391	0.0564878599	0.0782785487	0.177776594	-0.1006910955	0.1069822341	0.011043387	0.1654956121	0.0191211565	0.0187089097	-0.1715137767	-0.098357655	0.0032090073	-0.2503198855	-0.0135511637	-0.0515917036	0.0427360863	0.0020769844	-0.033392166	-0.0167659721	0.0239247467	-0.0515665301	0.0824540289	0.1510074994	0.0274459012	0.1790144364	-0.002757552	-0.0623352393	0.0946179306	-0.1510170386	-0.1080425927	0.0201615299	-0.1523407278	0.0220512507	-0.1071285741	0.1203628318	-0.1563199047	-0.0498554892	-0.0867144598	0.0674889217	-0.1182538002	-0.1072333237	-0.0390701083	0.1720033111	0.0421181787	0.1571692237	0.0092883077	0.133766503	0.2644935772	0.0560088933	0.0446562227	-0.0148360426	-0.14364524	0.0439007383	0.1347625119	-0.0711681327	0.0	0.00401553	0.00289926	8.405708547599999e-06	1.61244811809e-05	-0.0281183	0.009971	9.9420841e-05	0.0007906387948899	-0.0814146	0.0065732	0.00662833709316	4.3206958240000016e-05	-8.483729999999998e-05	-0.0002975213	8.851892395369001e-08	7.1973674712899965e-09	-0.000204527	-6.5533e-05	4.294574089e-09	4.1831293729e-08	0.000210071	0.0002173528399999	4.4129825041e-08	4.7242257056065593e-08	0.0	0.0	0.0	0.0	0.0
3876.978103948607	2.274040475970196	5.171260086350755	15030959.218496935	10997.190747130153	-2.334764838551564	5.451126851336711	120938204.32876503	3797.568528201824	7.662490977832022	58.71376798535713	14421526.726388969	4003.252382248394	6695.237845961494	1.136812	38.440418	0.063527835	0.0337685	-0.0964888232	0.0680005289	-0.0601347041	0.0899132696	0.0891420575	0.023481919	-0.0254077352	-0.1158109056	-0.0620039104	-0.1832675755	-0.0466475182	0.0129934887	-0.0451471408	0.0072108818	0.0626448042	0.2882876019	0.0718029129	0.0609903476	0.0469102163	0.119489785	0.0467015231	0.0435396154	0.0030661496	-0.2177749709	-0.0148352389	0.0177438284	0.0509638206	0.1358209734	-0.0010000259	-0.0084174213	-0.0318092187	-0.1611739893	0.1299683638	-0.0286459246	0.0994015733	-0.0521397224	-0.2234241524	0.2807371858	-0.02494223	0.0024297198	0.0601986588	-0.0702241312	0.0290434718	-0.042554162	0.1529735442	-0.1172091899	-0.1477740072	0.0389138682	0.0928762261	-0.114614507	0.0383513716	0.0689072645	-0.0689839743	0.0812979123	0.1877726945	-0.0824922143	-0.0192752572	-0.0846348283	-0.0112044334	0.2453358408	-0.0352653286	-0.0035017397	-0.0642596443	-0.0822146895	-0.0795904168	0.0558495379	0.1477449915	0.043520699	-0.0119886949	-0.2017304132	0.0916940071	-0.1197427353	-0.0986286253	-0.1558546732	0.187736768	-0.0316341593	0.0261775332	0.0930139475	0.2695599271	0.0293852945	-0.030733497	-0.1264512862	0.0922791189	-0.0474223885	-0.0912624485	-0.0198727319	0.1321732397	-0.0681950978	-0.1252013092	-0.1532704243	0.0769372273	-0.0197550473	-0.1413246524	0.0578311484	0.1257436153	-0.091709361	0.0	0.0112841	0.00726857	5.2832109844900006e-05	0.00012733091281	-0.0357485	-0.0076302	5.821995204000006e-05	0.00127795525225	-0.0981836	-0.0167689999999999	0.00964001930896	0.0002811993609999	0.000431708	0.0005165453	2.6681904695209e-07	1.86371797264e-07	-0.000325183	-0.0001206559999999	1.4557870335999998e-08	1.05743983489e-07	0.000210071	0.0	4.4129825041e-08	0.0	0.0	0.0	0.0	0.0	0.0
3857.6617136472014	-19.31639030140559	373.122934276236	14881553.896939462	10972.658739832605	-24.53200729754826	601.8193820469612	120399239.82082485	3786.3137129587753	-11.254815243048595	126.67086615515905	14336171.532939669	3997.042895306346	6752.226455515081	1.239215	41.903088	0.031256635	0.0232084	0.1035295398	-0.143609796	-0.0139830178	-0.0259211931	0.0210122222	0.0153502355	0.1239510013	0.1369656614	0.0499129837	0.1961888499	0.0422941531	0.0050857612	0.0576167837	0.0956678678	-0.1812276639	-0.0197183923	0.0754581238	-0.003713578	-0.1591482656	0.0033261917	0.2142175403	0.0308054045	-0.1506972514	-0.0168147068	-0.013879329	-0.1576864526	-0.1732732226	0.0213660703	0.0130332483	-0.2246151877	0.0600249757	0.0018119999	0.0966123205	-0.2107589775	0.1407644613	0.1192858159	0.1142731556	-0.0350421967	-0.0739945195	-0.0017780222	-0.0769789169	0.0714540421	0.2067101113	0.0178192631	-0.1342978216	-0.1494258276	0.0656728809	-0.0022674161	0.0227396948	-0.0873509195	0.0777914239	-0.2275766198	0.1613364577	0.1314987768	-0.0999700556	0.0274888905	-0.0564018413	-0.0602418566	-0.0802856053	-0.0160338789	0.1751921188	0.0603973628	0.1895583819	-0.0942134095	-0.0156376094	-0.037645475	-0.1975773265	0.0556271734	0.0751555097	-0.0205872764	0.0193962863	0.2244151121	-0.1249123039	0.1552318183	0.012406565	-0.1268357493	-0.0117947913	0.1823853702	-0.0665813895	-0.0841633734	0.0987215228	-0.1304150559	-0.088270321	-0.122698338	0.0432966174	-0.0486753909	0.1331153038	-0.0921406068	0.0105969969	-0.0834921125	0.062912349	-0.0246515112	-0.1383592329	0.0711681327	0.1144323794	-0.1096405033	0.0	0.0116192	0.0003350999999999	1.1229200999999977e-07	0.0001350058086399	-0.0380797	-0.0023311999999999	5.434493439999993e-06	0.00145006355209	-0.103681	-0.0054973999999999	0.0107497497609999	3.0221406759999995e-05	-1.34697e-05	-0.0004451777	1.9818318457729e-07	1.8143281809e-10	-0.000308502	1.6681e-05	2.7825576099999995e-10	9.5173484004e-08	0.000210071	0.0	4.4129825041e-08	0.0	0.0	0.0	0.0	0.0	0.0
3866.378919776782	8.717206129580518	75.98968270559615	14948885.951294277	11009.045580652915	36.38684082031068	1324.0021848826275	121199084.59689347	3777.120983586625	-9.192729372150552	84.50627330959948	14266642.924650392	3985.3591792113066	6669.184313432134	1.253235	42.377167	0.037064455	0.0203821	-0.0529336926	0.1235109933	-0.1535448152	-0.0783693384	-0.0188636109	-0.0005205468	-0.098366361	-0.0706153012	-0.0171919773	-0.0796967684	-0.0255465426	-0.0732523847	0.1588793323	0.2055566539	-0.0262329957	-0.004217392	-0.0321419686	-0.064648753	0.0442804206	-0.1301754188	0.0237420479	-0.0207908239	0.1981451208	0.0396758442	0.0050939963	0.1920257484	-0.1755284512	0.0536727022	-0.0041351697	0.0100003554	-0.039383866	-0.1478599819	-0.0080840378	0.0231355808	-0.148611483	-0.0021904585	-0.0874621306	-0.2154013453	0.0662017548	0.0399538422	0.0452036073	0.0167280285	0.0359087574	0.1622893421	0.0877628047	0.2750259111	0.0836457641	0.1069823567	0.0062271888	-0.0739050318	-0.1371873193	0.0108650475	0.1585290632	-0.0556661988	0.157496916	0.0390663586	-0.0090345683	0.01274059	-0.0471489324	-0.0462174824	-0.1089405645	0.2487570992	0.0521445705	-0.0410525205	-0.0210427169	-0.0279735564	0.0956905698	0.0480573911	0.0508898455	0.0626284706	-0.139386749	-0.1728979243	0.085745334	0.1100257366	-0.0638612235	0.130786787	-0.1111697723	-0.0425936093	-0.0856324061	0.2123066762	-0.1667591643	0.0085782607	-0.0847567487	0.0816489385	-0.0149161937	0.0855314071	0.0284811273	0.23907302	-0.1209594045	-0.0870825734	0.006990361	-0.0295198472	-0.1347625119	0.0837748356	0.101035011	-0.124451232	0.0	0.00761747	-0.0040017299999999	1.6013842992899994e-05	5.80258492009e-05	-0.0380837	-3.9999999999970615e-06	1.5999999999976493e-11	0.0014503682056899	-0.113994	-0.010313	0.0129946320359999	0.000106357969	-1.34697e-05	0.0	0.0	1.8143281809e-10	-0.000141921	0.0001665809999999	2.7749229560999995e-08	2.0141570241e-08	-7.82625e-05	-0.0002883335	6.125018906249999e-09	8.313620722225e-08	0.0	0.0	0.0	0.0	0.0
3872.0176595312487	5.638739754466769	31.79538601860396	14992520.755721848	11013.434232225603	4.388651572688104	19.26026262645777	121295733.58755876	3792.848587701663	15.727604115038048	247.35753119936172	14385700.4092305	4003.111151384037	6747.803719312254	1.279396	43.261795	0.0132871149999999	0.00683106	-0.0534077362	-0.181502994	0.059161387	0.0533431467	-0.0089279392	-0.0387266169	0.1482064409	-0.0857368214	0.080969189	0.00889436	-0.0082806083	0.0378980478	-0.0027224789	0.0085962308	0.0413041256	-0.0265584758	-0.1675182427	0.1102683492	-0.0308908959	0.0272885658	-0.0507428537	-0.0609049901	0.1102812169	0.0600260089	-0.0039506756	-0.0238484501	0.0970607336	-0.1465483305	0.0567591607	-0.0028268831	-0.010758908	0.1259240242	0.1136360361	-0.1414120468	-0.0439551083	0.114947916	-0.0410335635	-0.0023063764	-0.0630545086	-0.0653253111	-0.0837155167	0.0207986287	-0.0043513711	0.060016131	-0.0569022908	-0.0299318019	-0.0981986952	-0.0416993251	0.0671909242	-0.1241661796	-0.0041263951	0.0111655841	-0.2202316101	0.1023054229	-0.2067986772	0.0653797754	-0.1115051602	-0.0430002044	-0.0203067591	-0.0690864895	-0.0173111598	-0.118466002	0.0118837459	0.011422764	0.107200206	-0.0716844345	-0.0996148395	0.0523659838	0.1470310645	-0.0047178629	0.1186986257	0.0481423362	0.0028396646	0.0119216962	0.123912778	-0.0723144504	-0.0992299964	-0.0464074969	-0.0724118512	-0.0763257735	-0.0547102668	0.0122926031	-0.0454870257	0.0221676679	0.0284976974	-0.0403616249	0.146286678	-0.2617889921	-0.0458722161	0.170961249	-0.1675293076	-0.0343545006	-0.1305509005	0.0955218954	0.0857957478	-0.1357200277	0.0	0.00877895	0.00116148	1.3490357904000009e-06	7.706996310250002e-05	-0.0380849	-1.1999999999998123e-06	1.4399999999995496e-12	0.0014504596080099	-0.1156	-0.0016059999999999	0.01336336	2.579235999999988e-06	7.52076e-05	8.86773e-05	7.86366353529e-09	5.65618309776e-09	-0.000224446	-8.252499999999999e-05	6.810375624999998e-09	5.0376006916e-08	-3.90961e-05	3.91664e-05	1.5285050352099999e-09	1.5340068889599996e-09	0.0	0.0	0.0	0.0	0.0
3862.144765098092	-9.872894433156487	97.4740444882524	14916162.186574597	11010.558315330529	-2.8759168950746243	8.270897987375667	121232394.41529424	3786.443084063367	-6.405503638295613	41.030476860218336	14337151.228851303	3996.0320527519575	6745.211667189093	1.33472	45.132542	0.08015906	0.0482463	0.1300429976	0.1355455209	0.0976240205	-0.053171803	0.1909950024	0.2532653288	-0.1089116404	-0.0314857341	-0.048929042	0.1710912126	0.0090992303	0.0222970863	0.0768924451	-0.2587869995	-0.0606845716	-0.0552280463	0.0744161089	0.0809666909	-0.0049965083	-0.0479775838	-0.1589129359	0.0129504833	0.0811507333	-0.0635507213	0.0833494214	0.1289777467	0.0633046997	0.057830319	0.0224027815	-0.1980384502	-0.0551381714	0.0167162076	0.0791635464	-0.0492744281	-0.059254734	-0.1236244338	0.1546586275	-0.0417165345	0.0799377095	-0.057505673	0.0489547547	-0.0592956753	0.1354134748	0.0509862618	0.1259301372	-0.037124138	0.0690865713	-0.0313987506	-0.017634234	-0.13971304	0.0349064371	0.0757209084	-0.0245338096	-0.1246718912	-2.07763e-05	0.247313074	-0.1437169556	-0.0830939501	0.0165304654	0.0402324721	-0.0641038185	0.0290925523	-0.1258703019	-0.1908417254	-0.0462564054	-0.0607183587	-0.1009945918	-0.0971239957	0.0256248173	-0.0973336548	-0.1734178689	0.0148305593	0.1528921666	-0.0187689414	-0.042765078	-0.0028631554	-0.0357373612	0.1348709183	0.0152652473	0.0793748849	0.0564193885	0.0002263908	-0.0931862	0.0037866093	-0.1946220298	0.0094226886	0.0195836675	-0.0241640227	-0.0820695	-0.0788209486	-0.2802333368	-0.0391499549	-0.1257436153	0.1062887712	0.0689924054	-0.1431261759	0.0	0.0114081	0.0026291499999999	6.912429722499992e-06	0.00013014474561	-0.0581476	-0.0200627	0.00040251193129	0.00338114338576	-0.158688	-0.043088	0.025181881344	0.001856575744	-1.34697e-05	-8.86773e-05	7.86366353529e-09	1.8143281809e-10	-0.000121946	0.0001025	1.050625e-08	1.4870826916e-08	-0.000135503	-9.64069e-05	1.8361063009e-08	9.29429036761e-09	0.0	0.0	0.0	0.0	0.0
3866.08197778802	3.9372126899279465	15.501643765729655	14946589.858977327	10970.534876377307	-40.02343895322156	1601.875665642253	120352635.47381088	3790.293822951776	3.850738888408614	14.828189986702409	14366327.264306389	3996.988633633018	6680.751536977412	1.23218	41.665215	0.0230804799999999	0.0124305	-0.1462486411	-0.0045795481	0.1010933302	0.1584070933	0.1156531213	-0.0329025081	0.0558502703	-0.1306932337	-0.1339789386	0.0896914676	0.0912379827	-0.0364970713	-0.1419792877	-0.1269040105	0.0300886315	0.0051576303	0.146254768	0.0982536572	-0.1325025176	-0.0002840743	-0.2728446796	-0.0142256544	-0.0718400532	-0.137429553	-0.0539200769	0.1599827648	-0.0731953549	-0.0010804505	-0.0062294269	-0.0801229974	-0.1284282587	-0.0088525249	-0.0560678194	0.0340608512	-0.0121071763	-0.0986891217	0.1425628009	0.1099190639	0.1409431597	0.1191443416	-0.0290298454	-0.0740455923	-0.0192962538	-0.1933915673	0.014700084	-0.0483767499	0.0126080204	-0.0471014784	-0.15313788	0.1076877748	-0.0204011424	-0.0767563566	0.0187730718	0.0527179249	-0.0027293363	-0.1741005732	-0.1053793894	0.0381086141	-0.0708675142	0.1702884517	-0.0809308006	0.1229830486	-0.037313969	-0.0531641419	-0.0303377167	-0.0567069716	-0.0076550457	-0.0056686402	0.0406798916	-0.007307785	-0.1888999256	0.0283215189	-0.0012918644	-0.117709101	-0.0530301753	-0.0437581395	0.2526570033	0.0507146964	-0.0524285494	-0.0003580979	0.1242152463	0.072770372	0.1114052731	-0.1109875334	0.1062173406	0.0568658949	-0.0774481919	-0.012382037	0.031301475	-0.0596221365	0.0975769344	-0.0439007383	-0.1203625908	0.1159649805	0.0509313134	-0.1464588945	0.0	0.00857812	-0.0028299799999999	8.008786800399996e-06	7.35841427344e-05	-0.0581511	-3.499999999996561e-06	1.2249999999975929e-11	0.0033815504312099	-0.150501	0.008187	0.022650551001	6.7026969e-05	-1.34697e-05	0.0	0.0	1.8143281809e-10	2.0803e-05	0.000142749	2.0377277001000002e-08	4.32764809e-10	-0.000233954	-9.8451e-05	5.4734474116e-08	9.692599401e-09	0.0	0.0	0.0	0.0	0.0
3869.1663877535534	3.0844099655332684	9.513584835480938	14970448.53612188	10969.173048815474	-1.3618275618337066	1.854574308169938	120322757.37485977	3790.312396032105	0.0185730803291335	0.0003449593129124	14366468.059514636	3997.1706674837656	6763.282177245978	1.308023	44.229778	0.02929811	0.018076	0.1530755606	-0.0944023539	-0.0039323406	-0.1088417379	-0.023698425	0.1934024267	0.04416011	0.1382366673	0.0132520689	-0.0626216069	0.092106523	-0.0316583566	0.0126678665	0.0732852121	-0.1207822034	0.0628002442	0.0648767721	-0.0983953488	0.1836168908	-0.1052479347	0.0352993489	-0.0109156579	-0.1411306182	0.1477992428	0.0106861503	-0.0815080819	0.0599811416	-0.0277353664	-0.0011306715	0.0888280661	-0.0074129645	-0.0132250269	-0.0249100806	-0.0578356941	0.0864291503	-0.1085455241	0.1171890987	-0.1638653703	-0.007366776	0.0376811082	-0.0416617798	0.1099016588	-0.0061416661	-0.113876083	-0.1141724135	-0.0892890223	0.0346341459	0.1073779498	0.2072351889	0.0581728999	0.0527253222	0.0066287755	-0.0909593324	-0.0539856398	-0.1341516101	-0.2241179845	0.0304451998	-0.0121950641	0.196482736	-0.1314933608	0.023983841	-0.0579716793	-0.0653659528	0.0631473707	0.0464702056	-0.0304062109	-0.0056464281	-0.0116042935	-0.0366875898	-0.0589200034	-0.1010119282	0.0413609828	-0.0339566319	0.1634929575	-0.1091593059	-0.0057276783	0.0545217246	0.0115099518	0.0151372005	-0.1307837991	-0.0323885686	-0.1294159802	-0.0759865878	0.0688093658	0.0639848123	-0.1974610686	0.0360963869	0.0358833629	0.1147522527	0.1834869985	0.1070464199	-0.0486014302	-0.1144323794	0.124451232	0.03194173	-0.145623333	0.0	0.0179237	0.00934558	8.733986553640001e-05	0.00032125902169	-0.0581243	2.6800000000000435e-05	7.182400000000233e-10	0.0033784342504899	-0.14734	0.0031609999999999	0.0217090756	9.991920999999982e-06	-0.000305428	-0.0002919583	8.523964893889e-08	9.328626318400001e-08	-2.25333e-05	-4.33363e-05	1.87803489769e-09	5.0774960889e-10	-0.000233954	0.0	5.4734474116e-08	0.0	0.0	0.0	0.0	0.0	0.0
3860.477262980707	-8.689124772846299	75.50088931809124	14903284.697991012	10992.74817441625	23.575125600777028	555.7865470924124	120840512.4261318	3785.8570176199446	-4.455378412160371	19.850396795544672	14332713.357862182	3993.675303408372	6734.59363464394	1.203812	40.705986	0.051468	0.0264505	0.0837429514	0.1494605853	0.0688189686	0.007524613	0.2127468718	0.1983238976	-0.0922477884	-0.1639618707	0.0012492639	0.051559908	-0.1128440466	0.0342501824	0.013438634	-0.1484490872	0.1268256485	-0.1766168583	0.0733316815	0.1207854608	0.1454425327	0.0886275749	-0.0028937303	-0.0709740447	-0.1788769752	-0.0424156921	0.0775503143	-0.069052413	0.0065421919	-0.174797578	-0.1298164059	-0.0599797878	-0.0881982857	-0.021240566	-0.0671658641	0.030429728	-0.0195330809	-0.0129687006	0.0388076541	-0.0552874219	0.0286802757	0.0032939212	0.177125353	0.013544384	-0.1124217756	-0.0742940292	0.0125193845	0.0869744467	0.1488232993	0.02438904	0.1447067821	-0.1333984254	0.087360797	0.1353951619	0.0429789517	-0.0958426491	-0.0739228382	-0.0604822155	0.0010385201	-0.0703103761	0.070375899	0.034607399	0.0613659692	0.0015083767	-0.1628907252	0.0793706958	-0.0244481699	-0.1766807887	-0.1269199761	0.0611032066	-0.109281931	0.0230282563	-0.0185621077	-0.0770960166	0.1257607728	-0.0024519223	-0.0346711706	0.169168362	0.125997581	-0.07488462	0.1114964677	-0.0495792127	-0.0611357976	-0.0306701504	-0.1816627094	0.0827726684	-0.2393792782	-0.0451504281	-0.0640156583	-0.0322853249	0.0540710172	-0.0513173248	-0.0194677603	-0.0532466671	-0.1079800393	0.1316604456	0.0123698405	-0.1406432718	0.0	0.00899405	-0.00892965	7.973864912250002e-05	8.08929354025e-05	-0.0581511	-2.6800000000000435e-05	7.182400000000233e-10	0.0033815504312099	-0.161065	-0.013725	0.025941934225	0.000188375625	-1.34697e-05	0.0002919583	8.523964893889e-08	1.8143281809e-10	-0.000306306	-0.0002837727	8.052694526529002e-08	9.3823365636e-08	-0.000233954	0.0	5.4734474116e-08	0.0	0.0	0.0	0.0	0.0	0.0
