global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
5252.044957633668	14.360741678938211	206.2309015691931	27583976.237005237	11169.623164465667	-15.602857567848332	243.449164282562	124760481.63616803	4987.945227961199	6.277490903253238	39.40689204042715	24879597.597140893	5137.384790504433	7683.48032773962	1.166546	38.899712	0.0864334	0.0478663	-0.044413284	0.0308939915	0.0260171532	-0.2221191148	-0.0856425814	-0.0100642169	0.0377396445	0.0126341698	0.1627783182	0.0946518581	-0.1322508343	0.1350030537	-0.0056737764	-0.1718334078	-0.1467567054	-0.0111719408	0.0124100915	0.0363498764	0.1229609808	0.1530260738	0.0092149532	-0.1284615833	-0.0075812505	0.0156753903	0.0140415534	-0.1517478011	-0.0720527285	0.0912757646	-0.0276669538	-0.0287442675	-0.1559396545	0.0486643948	0.0225514962	0.0231847671	0.1739235178	-0.0019305464	-0.068157098	-0.1458709552	-0.0519961686	0.1076458898	0.2631753078	0.0714815635	-0.0136350041	-0.0627290652	-0.0415611849	-0.1462690417	-0.0806917271	0.0920425945	0.1387261245	0.0098796048	0.021695386	-0.0032856157	-0.1523567991	-0.0638674969	-0.1615936539	0.0890323129	0.0666693157	0.0386065148	-0.0778756273	0.1244754042	-0.0296115034	-0.1246387102	-0.1247663074	-0.0213504089	0.0061283161	0.0331427792	0.0532118431	0.1953853296	-0.0631633791	0.0228173466	-0.066739827	0.0070265543	0.1765291294	0.1940230493	-0.1396557798	-0.0221388809	0.1647386484	0.0532466671	-0.1079800393	-0.1316604456	0.0123698405	0.1406432718	0.0	0.0214729	0.0032655	0.0004610854344099	1.0663490250000007e-05	0.0241672	0.02845066	0.00058405355584	0.0008094400544355	-0.0702069	0.0352871	0.00492900880761	0.00124517942641	-0.00100918	-9.873799999999992e-05	1.0184442723999998e-06	9.749192643999982e-09	0.00016145	0.0001025148	2.60661025e-08	1.050928421904e-08	0.00129718	-0.0001873499999999	1.6826759524e-06	3.510002249999999e-08	0.0	0.0	0.0	0.0	0.0
5265.896971779222	13.852014145554676	191.87829588864685	27729670.917393584	11284.041584399862	114.4184199341944	13091.574820237653	127329594.47846532	5004.623137545186	16.677909583987457	278.1526680916607	25046252.74885262	5152.877150907544	7891.0075505629	1.092352	36.425644	0.08464114	0.0413775	0.0251215049	0.0014401437	-0.0314149219	-0.0015801047	0.177881568	-0.0329126375	-0.0488517527	-0.0244708451	-0.0527691924	-0.0836081776	-0.0556400365	-0.1594141545	0.0539817774	0.0362904495	0.0067206974	0.246195324	-0.0563776404	0.1249004723	0.1098383028	-0.0718204503	-0.1390440787	6.8053e-05	-0.1160953272	-0.1166728227	-0.053371002	0.0233408367	-0.0592562397	0.0071375516	0.0201252848	0.1378940691	-0.0799652915	0.0407973506	0.1531136197	0.0054901596	-0.1195763757	0.0183947836	0.0466574045	-0.0761611437	-0.1234146188	0.1497140741	-0.0384559041	0.065962103	0.125490395	0.1495942214	-0.0130843281	0.1649064157	-0.010465436	0.0311173877	-0.0866205518	-0.1977600014	0.0968701724	-0.1441384574	-0.087880786	-0.0772301783	0.0960900021	-0.1135447443	-0.0528546138	-0.1549221782	-0.0652814355	0.0375585438	-0.0595039072	0.1147697175	-0.0915857711	0.0016616789	-0.0639460522	0.1282309341	0.1424336943	0.0286681146	0.1390173254	0.1071414407	-0.0863145127	-0.0571221092	0.0819714694	-0.0422778737	0.0707401076	-0.0471033253	0.1633595932	0.0486014302	-0.1144323794	-0.124451232	0.03194173	0.145623333	0.0	0.0263924	0.0049195	0.00069655877776	2.4201480250000003e-05	0.0411982	0.0170309999999999	0.0016972916832399	0.0002900549609999	-0.0841018	-0.0138949	0.00707311276324	0.00019306824601	-0.000607262	0.0004019179999999	3.68767136644e-07	1.6153807872399992e-07	-2.33068e-05	-0.0001847568	5.4320692624e-10	3.413507514624e-08	0.00168642	0.00038924	2.8440124164e-06	1.515077776000001e-07	0.0	0.0	0.0	0.0	0.0
5268.281511480916	2.3845397016939387	5.686029588954618	27754790.084211648	11237.733929905322	-46.30765449453975	2144.3988647856672	126286663.87934531	4979.814152872908	-24.8089846722778	615.485720469315	24798548.997153323	5130.403558904474	7888.692079662511	1.077115	35.917561	0.05697181	0.0312031	0.0129446242	0.0403490758	-0.017805907	0.0870226768	-0.0010778131	-0.0625417418	-0.0115924443	-0.0017282361	0.0797094994	-0.0658842599	0.1212952931	0.1223205253	0.0647822773	0.0486406669	-0.037897434	-0.0698720732	0.1310265085	0.1450968852	0.0499418503	0.0481759954	0.0200459896	0.1571348306	-0.2734484951	0.0285666065	-0.1444202345	0.0910857478	0.0900399748	-0.1213523572	0.0545004137	-0.2092391522	-0.0420138748	-0.0178728678	-0.1671268928	-0.1160443611	-0.1402686271	-0.0181019018	0.0782791139	0.0496836058	0.0853397032	0.0246316317	0.1302462328	-0.09567487	-0.0070965389	0.0077602615	-0.0891354076	-0.0891753312	0.0216476671	0.1207476793	0.0071311465	0.0469088215	-0.2004509292	-0.0815955987	-0.0068203145	0.0312053408	0.0236006786	-0.0421005233	-0.0296553341	-0.296996926	0.1785704401	-0.0736163123	0.1506478868	-0.1833404455	-0.0451675983	0.0811543006	0.033142282	-0.0740428558	-0.0658050807	-0.1973344915	-0.0490645652	0.0140455192	0.0047606283	-0.0174817315	0.0964341778	0.156666822	0.2117442037	0.1175904091	0.0136450508	0.0439007383	-0.1203625908	-0.1159649805	0.0509313134	0.1464588945	0.0	0.0293249	0.0029325	0.00085994976001	8.599556250000007e-06	0.0362215	-0.0049767	0.0013119970622499	2.476754289000001e-05	-0.0761096	0.0079922	0.00579267121216	6.387526084000008e-05	-0.00105364	-0.000446378	1.1101572496e-06	1.99253318884e-07	-0.000207057	-0.0001837502	4.2872601249e-08	3.376413600004e-08	0.0018777	0.0001912799999999	3.52575729e-06	3.6588038399999936e-08	0.0	0.0	0.0	0.0	0.0
5274.782341925189	6.500830444272651	42.26079646518215	27823328.754685786	11263.496750157909	25.762820252586607	663.7229073670867	126866359.04081777	4986.377652102954	6.563499230045636	43.07952214280966	24863962.089391768	5134.582471025305	7863.726456159527	1.069562	35.665695	0.05621585	0.0302743	0.0799022228	-0.0068485045	-0.0015683104	-0.0041662003	-0.1994043932	-0.0379475654	-0.0312957493	0.02639931	0.0129788926	-0.0691332744	0.0190270861	0.1210330216	0.1078607898	0.009597216	-0.1134773321	-0.0912856989	-0.1034975785	-0.1171184085	-0.1366262385	0.1077524145	0.0767640275	-0.1402868049	0.2362412306	-0.0173542096	-0.0713684376	-0.090286157	-0.2023744188	-0.1652234025	-0.1131993159	-0.121992935	0.0847322028	0.0088722015	0.0354566337	0.1522248395	-0.0045987666	0.0976106657	0.0948287467	-0.0823541187	0.0021600117	-0.0005822334	-0.0073095619	-0.0329766181	-0.0820246776	-0.2379375248	-0.1265268782	-0.0990491234	0.0744644935	-0.0656675996	0.1230931994	0.0386306872	0.1205035654	0.0761632275	0.0577448382	0.092822788	-0.2164892228	0.0791068915	0.0870006902	0.0694413963	-0.1267195329	0.0268595067	-0.0660891394	-0.0876855737	0.2119483879	-0.1353424561	-0.0861561896	0.1471535552	-0.2189082568	-0.0690895629	-0.0107488023	-0.108959433	-0.1157912178	0.0762952389	-0.0072492387	-0.021571376	-0.1137265942	0.0384775339	0.0026550398	0.0391499549	-0.1257436153	-0.1062887712	0.0689924054	0.1431261759	0.0	0.0235683	-0.0057566	0.00055546476489	3.313844356000001e-05	0.0340638	-0.0021576999999999	0.0011603424704399	4.655669289999994e-06	-0.0717332	0.0043764	0.00514565198224	1.9152876960000022e-05	-0.000517043	0.000536597	2.6733346384900004e-07	2.87936340409e-07	-0.000341133	-0.0001340759999999	1.1637172368899999e-07	1.7976373775999995e-08	0.00208553	0.00020783	4.3494353809e-06	4.31933089e-08	0.0	0.0	0.0	0.0	0.0
5282.732843833936	7.950501908747356	63.21048060099535	27907266.29932179	11270.417712223363	6.92096206545466	47.89971591146243	127022315.40799811	4992.73224350742	6.354591404466191	40.3808319177156	24927375.25535864	5137.447853423982	7862.094325373974	1.036704	34.570007	0.11694735	0.0797234	0.1270342366	0.0148577809	0.0204008213	-0.20248676	0.0084151307	-0.0335459303	-0.1467093204	0.0682865479	0.1698405582	0.0894626207	-0.0884601002	0.0100322259	0.0600488857	0.0991360486	0.1730792754	0.0212175223	0.0519330552	-0.1668885511	0.1462252319	-0.0317202365	-0.2531379098	0.0715372205	-0.1161346165	0.1540304992	0.0509128712	-0.2694341542	0.1071714833	-0.1002237294	-0.0352593913	0.170248807	-0.0718266946	-0.2239812466	-0.0906746789	0.0111041433	-0.1780350701	-0.0798811164	0.2520643688	0.0068718462	-0.0455613029	-0.1141035484	0.0025298878	0.1429039455	0.0277838724	0.1299414159	-0.1086129371	0.0421995296	0.0866517537	0.1715718076	-0.1636394537	0.0958829656	-0.0230504763	0.1664249995	-0.0499071364	-0.2724221226	0.2381154316	-0.0689502932	0.1879630718	0.0800777819	0.0326459595	0.1313115373	0.1331372765	0.0984996994	-0.008417111	-0.0791097434	-0.1391905328	-0.1486762611	-0.0651255025	-0.2265530972	-0.0446801668	0.1076819885	-0.2160911708	-0.0219062831	-0.1324589354	-0.0033403928	0.0409764547	-0.1167146014	-0.0743894557	0.0343545006	-0.1305509005	-0.0955218954	0.0857957478	0.1357200277	0.0	0.025751	0.0021826999999999	0.000663114001	4.764179289999997e-06	0.0183259	-0.0157379	0.0003358386108099	0.00024768149641	-0.0459893	0.0257439	0.0021150157144899	0.00066274838721	-0.00175689	-0.001239847	3.086662472100001e-06	1.537220583409e-06	-0.000341133	0.0	1.1637172368899999e-07	0.0	0.00231134	0.0002258099999999	5.342292595599999e-06	5.0990156099999954e-08	0.0	0.0	0.0	0.0	0.0
5300.909907880226	18.17706404628916	330.40565734289805	28099645.85146274	11267.201348680968	-3.2163635423949017	10.34499443684708	126949826.23171824	5003.413821146369	10.68157763894851	114.09610085688485	25034149.865638506	5148.156340210319	7951.51876411746	1.054995	35.179928	0.0890789999999999	0.0519287	0.2009708989	-0.0085093765	-0.0897483308	-0.0772129815	-0.1045431411	-0.0661726494	-0.2194468173	-0.0255437828	0.177123346	0.0835474745	0.0930117884	-0.0969240742	0.0698977622	0.06468758	-0.0970654056	-0.070105178	0.0356121691	0.057383483	0.0375903818	-0.1584932836	0.1562356911	0.0764886007	-0.0685945651	0.2316745595	0.2222346195	0.0099914688	0.0608965704	0.2285540309	-0.0292461066	0.183190222	-0.1559801788	0.1200894488	0.1979693303	-0.2024201401	0.0404061231	0.0500942021	-0.1100492094	-0.0693746413	0.153879021	0.0075233781	0.0515358387	0.1302514074	-0.0128595851	-0.0073998347	-0.07503991	0.1397584323	0.0521303138	0.1580376261	0.1008987844	0.0580657611	-0.0918933342	-0.0225281381	0.0145179428	0.0979362768	0.1986089453	0.1315460101	-0.0315566879	0.237857923	0.2449573592	0.0148087667	-0.0772248532	0.0971510746	-0.1500411837	-0.0107784051	0.0531217188	0.0953473653	0.3191286897	0.0143970656	0.008978932	-0.0618543817	0.1029456213	0.1383640365	0.0516936775	-0.0079322974	-0.2154129665	-0.102009008	-0.1098617892	0.0295198472	-0.1347625119	-0.0837748356	0.101035011	0.124451232	0.0	0.0290906	0.0033396	0.00084626300836	1.115292816000001e-05	0.0636622	0.0453363	0.00405287570884	0.00205538009769	-0.0544374	-0.0084481	0.0029634305187599	7.137039361e-05	-0.00225025	-0.00049336	5.063625062500001e-06	2.434040896e-07	-0.000341133	0.0	1.1637172368899999e-07	0.0	0.0021656	-0.0001457399999999	4.68982336e-06	2.1240147599999905e-08	0.0	0.0	0.0	0.0	0.0
5310.17164257209	9.261734691864149	85.7797295024799	28197922.873576764	11322.02281353452	54.82146485355224	3005.393008689264	128188200.59019616	5021.937230033236	18.5234088868674	343.1166767900782	25219853.542393893	5169.856457662722	8078.059288868983	1.142616	38.101753	0.18903675	0.105822	0.1371131729	-0.0482312043	-0.1618121435	0.0122718613	0.1862179015	-0.0353817429	-0.1498036448	-0.0634222908	-0.0517284463	0.0625830246	-0.0142165308	-0.2283991208	0.0319284489	-0.022583384	-0.2261647673	0.0942637156	-0.0105047965	-0.2108847926	-0.104567775	-0.0283591927	0.1433614232	0.0756750737	0.0320383683	0.1170064838	-0.011011512	0.0447008106	0.1286705766	0.2278980974	-0.0339935994	-0.0280631553	0.0664050134	-0.0289862708	0.1365576178	0.0801213286	0.1245612767	0.0758790191	0.047726425	-0.0069600543	0.1018997394	0.0474600336	0.0366467134	-0.042912611	-0.0859062647	0.1196717238	-0.013028038	0.2367489205	-0.0449231534	0.0577095712	0.1977554237	-0.1018461002	0.1030385793	0.1896060105	0.1255604696	0.0629879393	0.0485486828	0.0937129124	-0.0024514558	0.1093988299	0.1019793044	-0.189873856	-0.0871471384	-0.0091510135	0.0487274595	0.0457462238	-0.030850098	-0.054864753	0.0575381612	0.2192021576	-0.0205982907	-0.1629421344	0.0471955169	0.0175141331	0.0581346605	0.0467960107	0.097340476	0.1405754863	0.1029772167	0.0246515112	-0.1383592329	-0.0711681327	0.1144323794	0.1096405033	0.0	0.0381477	0.0090570999999999	0.00145524701529	8.203106040999997e-05	-0.00832685	-0.07198905	6.933643092250001e-05	0.0051824233199025	-0.100063	-0.0456256	0.010012603969	0.00208169537536	-0.00131341	0.00093684	1.7250458281000003e-06	8.776691855999999e-07	-0.000341133	0.0	1.1637172368899999e-07	0.0	0.00185514	-0.00031046	3.4415444195999995e-06	9.638541160000016e-08	0.0	0.0	0.0	0.0	0.0
5263.303227028945	-46.86841554314469	2196.648375524887	27702360.859653305	11246.657522848987	-75.36529068553318	5679.927040114914	126487305.43625572	4997.271308051215	-24.66592198202125	608.4077072231589	24972720.5262719	5147.439957515236	7984.248646814427	1.188314	39.625614	0.0528908499999999	0.0309984	0.0467177686	0.0033817505	-0.0081982183	0.199738599	-0.0171710982	-0.0377833064	0.022877126	0.0320333903	-0.1145685907	-0.1226157952	0.206002599	-0.0658331758	-0.0044488643	0.0012536409	-0.0739563117	0.0163523949	-0.0342225583	0.0552335871	0.0202578533	-0.1269505295	0.0101262044	0.107507583	0.219957789	-0.1204171406	0.0870219222	-0.0982314205	0.1397293944	-0.1596242704	-0.2339636906	-0.1493766303	-0.1829217948	0.0052336625	-0.0472409843	-0.0265712517	0.1335323795	0.0611134437	0.06806348	0.3667527355	-0.0688821569	-0.0802299232	0.0525998992	-0.0012008276	-0.0275642347	0.0618578053	0.007501943	0.0781724577	0.0349553443	-0.0478699902	0.0975153966	-0.0669065041	-0.0040831694	-0.0621335527	0.0074103447	0.154894705	0.1270292473	-0.1512532924	0.0215677897	0.1889932197	-0.1228253241	0.0449799447	0.1820056701	-0.2039284083	-0.0979307453	-0.2093966531	-0.064964965	0.0044184343	-0.0526000301	-0.047149161	-0.0993178628	-0.2264920938	-0.0111140696	-0.2264445483	-0.1105583063	0.0013057191	0.06768119	-0.0521836781	-0.1751445184	0.0197550473	-0.1413246524	-0.0578311484	0.1257436153	0.091709361	0.0	0.0300121	-0.0081356	0.00090072614641	6.618798736e-05	-0.0351616	-0.02683475	0.00123633811456	0.0007201038075625	-0.103874	-0.0038109999999999	0.0107898078759999	1.452372099999996e-05	-0.001082	0.00023141	1.170724e-06	5.3550588100000023e-08	-0.000341133	0.0	1.1637172368899999e-07	0.0	0.00190592	5.078000000000005e-05	3.6325310464e-06	2.578608400000005e-09	0.0	0.0	0.0	0.0	0.0
5223.731231282951	-39.57199574599417	1565.942847320981	27287367.976680893	11157.177521521891	-89.48000132709603	8006.670637497108	124482610.24675338	4981.740192570099	-15.531115481116103	241.2155480877643	24817735.346268363	5135.366199840199	7766.01210796348	1.11179	37.073814	0.03665385	0.0187715	-0.1034261667	0.031089216	0.1229262912	0.0599844036	0.1170480336	0.0277338251	0.1490325569	0.0938511457	-0.0078974524	0.0059496908	-0.0639425953	0.1348311381	0.085467818	0.0349993198	-0.0401463826	0.0437578452	0.0498283629	0.0812642156	0.0885106914	0.0063769431	0.149301944	0.0611644919	-0.0138632765	-0.0463280571	0.025823477	0.0756845659	0.0077628755	-0.0556461343	-0.136603339	-0.0196961464	-0.1389673304	-0.0239710793	-0.1043104596	-0.0043733753	-0.0075926769	-0.0777395823	-0.2306952335	-0.2929935317	-0.1337333	0.1007603337	-0.1598802275	-0.3211411014	-0.0468761549	-0.0311165401	-0.057108431	-0.1159247646	0.0580676617	-0.0435324216	-0.0199157062	-0.0958885454	-0.0149526896	-0.0466807259	-0.1326721829	0.2034189838	-0.0176200916	-0.0112810417	-0.0792289301	-0.0889721432	0.0616301149	0.0588207583	0.0620142482	-0.0343065313	-0.1244851981	-0.145589198	-0.0338020491	-0.0414541029	0.0077324971	0.1683721345	0.109223505	0.2609844857	0.061653692	0.1505075956	0.1742453555	-0.0203597179	0.1123096582	0.2281620252	-0.0267271248	0.0148360426	-0.14364524	-0.0439007383	0.1347625119	0.0711681327	0.0	0.0354525	0.0054403999999999	0.00125687975625	2.959795215999998e-05	-0.0487381	-0.0135764999999999	0.00237540239161	0.0001843213522499	-0.0963752	0.0074988	0.0092881791750399	5.623200144e-05	-0.00109828	-1.6280000000000027e-05	1.2062189584000002e-06	2.650384000000009e-10	-0.00016651	0.0001746229999999	2.77255801e-08	3.049319212899999e-08	0.00191778	1.186000000000004e-05	3.6778801284e-06	1.4065960000000091e-10	0.0	0.0	0.0	0.0	0.0
5243.423466026501	19.692234743550216	387.7841091950862	27493489.644077364	11213.969178855968	56.79165733407717	3225.292342751241	125753104.7443316	5005.966339993876	24.226147423777547	586.9062189986035	25059698.997151684	5155.308757703675	7828.387330321394	1.025628	34.200668	0.0822700499999999	0.0425987	0.0135601234	0.0670470013	0.1518492032	0.0474929791	-0.0166058823	-0.0151994168	0.0349291348	0.1376489909	0.0955209349	-0.0564111265	0.1983723598	-0.161570411	0.1029654509	0.0777026916	-0.0557567074	-0.0554366881	-0.0532431861	0.1435379605	-0.1984187396	0.0399687657	0.1682182983	-0.1029053648	0.0329208242	-0.0514535589	0.0625923668	0.0940266911	-0.0032884293	-0.0508932285	0.1184000775	0.1775814576	-0.0503001645	0.080525188	-0.0645542932	0.111591243	-0.034428804	-0.0788931269	0.0244602535	0.1195992692	-0.053544519	-0.0403055033	-0.1056456819	0.1351886628	-0.0245974159	-0.258007814	-0.0535638744	0.1876956192	0.0620088987	-0.0129139064	0.0354535923	-0.0003331788	-0.0137368077	-0.1605125432	0.1375509386	0.1278416973	-0.1281946052	0.1539992382	-0.0858552192	0.0222308735	0.0050338603	0.0092463045	0.0112690618	0.2159284054	-0.104317993	0.0142359478	0.0281686704	0.0907417767	-0.1453739777	-0.0717070584	-0.0714391346	0.0314999476	0.0054470584	-0.0745032346	-0.1478696097	-0.1326576772	-0.156131471	-0.0855214924	0.0232317641	0.0099001096	-0.1453104072	-0.0295198472	0.1413246524	0.0486014302	0.0	0.0272832	-0.0081692999999999	0.00074437300224	6.673746248999996e-05	-0.0562396	-0.0075015	0.00316289260816	5.627250225000002e-05	-0.0650776	0.0312975999999999	0.00423509402176	0.0009795397657599	-0.00139677	-0.00029849	1.9509664329000003e-06	8.90962801e-08	-0.000341133	-0.0001746229999999	1.1637172368899999e-07	3.049319212899999e-08	0.0021507	0.00023292	4.625510490000001e-06	5.4251726400000087e-08	0.0	0.0	0.0	0.0	0.0
5234.308815438818	-9.114650587683172	83.0768553355532	27397988.77538052	11197.537075007727	-16.43210384824124	270.0140368793846	125384836.5461726	4986.650702768265	-19.31563722561168	373.0938414314357	24866685.231419228	5138.653254086671	7726.575835092505	1.162468	38.763729	0.22936131	0.0970638	-0.0720858261	0.0044704812	0.0399594618	0.0258043779	-0.0148285609	0.0117219771	0.0342541525	-0.0060808461	-0.0115324596	0.035326634	-0.0598430047	0.0463112442	-0.0600664979	0.0811999044	0.0757018573	-0.0386462497	0.1396522545	-0.1138231347	-0.1160838868	0.142045451	-0.050486807	0.0624815574	0.1470028913	-0.0331526591	-0.1614942233	-0.2180429948	-0.0853685469	0.2229199756	-0.0314575423	0.1881569542	0.0886845099	-0.1906236556	0.0558256358	0.2006147855	-0.0662013477	-0.1932821822	-0.0230562321	0.1252160651	-0.0005673539	0.0914804101	-0.133402779	-0.2062950206	0.1043444638	-0.0110521456	0.0285186941	-0.0456846127	0.0659935087	0.032125761	-0.1169166334	0.0675569424	-0.0942418182	0.2271674525	0.1132751339	0.0227728787	-0.1073907253	-0.0763890405	0.1875252878	0.0384526967	-0.1939486498	0.0074163217	-0.2829634777	0.1803087219	0.089548178	-7.24432e-05	-0.1807570674	-0.1180253694	-0.029389872	0.1404207195	-0.0167530308	0.1885590395	0.1119768338	-0.1805825906	-0.0181642578	-0.0797285951	0.2083106665	0.0745259534	0.0601723457	0.0049528805	-0.1463125564	-0.0148360426	0.1453104072	0.0246515112	0.0	0.0370563	0.0097731	0.00137316936969	9.551348361e-05	-0.00166119	0.05457841	2.7595522161000004e-06	0.0029788028381281	-0.108579	-0.0435013999999999	0.0117893992409999	0.0018923718019599	-0.00269273	-0.0012959599999999	7.2507948529e-06	1.6795123215999997e-06	0.000115455	0.0004565879999999	1.3329857025e-08	2.0847260174400002e-07	0.00147308	-0.00067762	2.1699646864000003e-06	4.591688644000001e-07	0.0	0.0	0.0	0.0	0.0
5266.8291253104735	32.52030987165563	1057.5705541485024	27739489.03521869	11258.473444877414	60.93636986968704	3713.2411728953034	126753224.30900992	4998.498724486004	11.848021717739355	140.37561862402347	24984989.49868821	5150.705119471396	7889.498513308191	1.065502	35.530304	0.06845017	0.0348464	0.0221576268	-0.0657638039	-0.0467984031	-0.0766296939	0.000955212	0.0230897931	-0.0247032879	-0.0921993476	-0.0319203789	0.0323416723	-0.0932862525	-0.0426216889	-0.1013517539	-0.0634488709	0.0607047191	-0.020076527	0.1478127864	0.0236755211	-0.004006141	-0.0317634127	-0.0183930477	-0.1191488776	0.0727881065	-0.0711962773	-0.1082148782	0.0224980439	0.2575193535	-0.0001759062	0.1292269168	-0.0608827328	0.1569345268	0.0641357823	-0.031215432	-0.0945098428	0.0581505209	0.1028309071	0.0265958644	-0.0729073716	0.111122768	0.0512172594	0.0389111657	-0.2371108738	-0.0164074529	-0.0750870083	0.0898785474	0.0066702614	-0.0786631307	-0.0467303401	-0.0176632124	-0.0083050983	-0.1604067003	0.0109556382	-0.0226820109	-0.0659130839	-0.0200178961	0.0389347627	-0.015200136	0.0082062673	-0.1752904246	-0.2155026953	0.1457214375	0.0237190994	0.0555575187	0.1513753815	0.1371034689	-0.0713051116	0.0280137658	0.0147273208	-0.0246440317	-0.0855335227	0.055997155	0.1261561321	0.1015254909	0.0385303193	0.1205843605	0.1295338164	0.0276669794	0.0	-0.146647115	-0.0	0.146647115	0.0	0.0	0.0352312	-0.0018251	0.0012412374534399	3.3309900100000118e-06	-0.00973926	-0.00807807	9.48531853476e-05	6.525521492489999e-05	-0.142465	-0.033886	0.020296276225	0.001148260996	-0.00299168	-0.00029895	8.9501492224e-06	8.937110250000005e-08	0.000176945	6.149e-05	3.1309533025e-08	3.7810201e-09	0.00160586	0.0001327799999999	2.5787863396e-06	1.7630528399999966e-08	0.0	0.0	0.0	0.0	0.0
5246.838822254883	-19.99030305559063	399.6122162543561	27529317.62672101	11211.017439282268	-47.45600559514605	2252.0724670465333	125686912.02389117	5002.810670989108	4.311946503104082	18.59288264563152	25028114.60976249	5154.308459866432	7867.249354186184	1.131386	37.727264	0.09207966	0.0539055	-0.0408184933	-0.0559915436	-0.008389993	0.1149023067	-0.0527679189	0.0138344639	0.0471254631	-0.0232943936	-0.0889635666	-0.0525045468	-0.0078580767	-0.0944004057	0.0768541504	-0.0460329173	0.0395911619	-0.1645247887	-0.065310837	0.0172978984	0.2073231716	-0.2112902709	0.2088300173	-0.0247042765	-0.0394726824	-0.0616886153	-0.2331267091	0.0478269053	0.1499097253	-0.0764932147	0.2582862756	0.0404903621	0.1753158074	-0.0334786063	-0.0286298815	0.1659818237	-0.0962878827	-0.0689410146	0.128495774	-0.1756663671	-0.1322061705	0.0035025731	0.0697246514	0.0579569052	-0.0035551666	-0.0248051026	0.0117959919	0.1064299461	-0.0108390148	-0.063835751	0.0077308919	0.1917106566	0.0219195357	-0.044201885	-0.2320658746	0.2474060806	0.1846262934	0.1191883467	-0.0044994563	-0.1380370976	-0.108850916	-0.1832610064	0.0960487193	0.1674469798	0.1035874658	0.2367825719	0.004416706	-0.0203066358	-0.1667653079	-0.0124794908	0.030801527	0.1561136543	-0.2067153848	0.0274406506	-0.0135451524	0.0240660737	-0.0981884103	-0.011130199	-0.1114323165	-0.0049528805	-0.1463125564	0.0148360426	0.1453104072	-0.0246515112	0.0	0.0267624	-0.0084687999999999	0.00071622605376	7.172057343999998e-05	0.0377315	0.04747076	0.00142366609225	0.0022534730549776	-0.144686	-0.002221	0.020934038596	4.932841000000004e-06	-0.00305801	-6.632999999999986e-05	9.3514251601e-06	4.399668899999982e-09	-0.000224757	-0.000401702	5.051570904899999e-08	1.6136449680399998e-07	0.00139551	-0.00021035	1.9474481601e-06	4.4247122499999993e-08	0.0	0.0	0.0	0.0	0.0
