global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
4307.651199067993	-19.052132079856165	362.9837367882844	18555858.852831915	10918.25217062993	-13.748522495337966	189.02187080481409	119208230.46146518	4140.806131502477	-21.945539403482144	481.6066997097874	17146275.41868851	4278.096332806243	8153.974686252787	1.527526	59.281719	0.183676009	0.0968476	-0.0275025192	0.1448107839	-0.1144890671	0.1599356041	0.0920477909	-0.0448337836	0.1121399695	0.0507146393	0.174419209	-0.038586491	-0.0333113261	0.0237329328	-0.0684537944	-0.0489062212	-0.1025974838	-0.0379336721	-0.1036640614	0.0387353214	0.0420096842	-0.0040363992	0.1561057988	-0.0424701517	0.0549522831	-0.0403361003	-0.1417414443	0.1016002513	0.057036958	0.1108720415	0.1943227302	0.0068889543	-0.1036060986	0.0175382341	-0.0952404087	-0.0854835046	0.0629031976	0.0241938099	-0.0962518169	-0.0199420682	-0.1483977921	0.0253653711	-0.0204420558	0.0469487914	-0.150454119	-0.1014002802	0.1299110811	-0.1169389792	0.0551059729	-0.0276208392	-0.1079773143	-0.0522967562	0.0564551836	-0.114047842	-0.0290197696	0.0048573846	-0.1052573871	-0.0299447298	-0.1062898393	0.0511983339	0.1262511828	-0.0929309379	0.1175546404	-0.030645839	-0.1223088091	0.1163760218	-0.00969394	-0.0280351032	-0.1925688241	-0.0367710663	0.0864553483	0.0826432622	-0.0275112463	-0.1369272856	0.0786116685	-0.0395157071	-0.0925490488	-0.053928179	0.0564474568	-0.1143681921	-0.1302945436	0.0951595314	0.2096595683	0.106531018	0.009742707	-0.0923000435	-0.1445635094	-0.118860944	0.057996	0.0326295	0.0010646842702499	0.003363536016	0.000973791	-0.0158249089999999	9.48268911681e-07	0.0002504277448582	-0.0132104	-0.0578485	0.0033464489522499	0.00017451466816	0.0008424329999999	0.0013205539999999	7.096933594888315e-07	1.743862866915736e-06	-0.000141692	-4.041300000000001e-05	2.0076622864000004e-08	1.6332105690000003e-09	0.000329163	-0.000186495	3.4780385025000003e-08	1.0834828056900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
4305.652147645532	-1.99905142246098	3.996206589643266	18538640.41652458	10839.368157015388	-78.88401361454271	6222.687603939359	117491902.04331917	4131.825914728167	-8.980216774310065	80.64429331359987	17071985.389619254	4267.502364839658	8404.616594112025	1.828183	70.949921	0.068862044	0.0352718	0.0100297809	0.090739626	0.159547217	-0.1790855848	-0.0525229826	-0.0484224965	0.0812754414	0.033417272	-0.2075551934	0.0495772682	-0.0690582148	0.047555742	0.00048621	-0.1319954311	-0.1828952871	-0.058871282	0.0317676945	-0.0495279063	-0.0129616009	0.0491483757	0.0868107924	-0.1482324161	0.1530275264	0.0213850197	0.1212794218	-0.0147073654	0.1016270468	0.0787099184	0.0471886866	-0.0326971193	0.1707740842	-0.1358469788	-0.1202835487	-0.231707894	0.0530573206	0.0133520758	0.1476847533	0.1215076479	0.0585033829	-0.0364721454	0.2522506697	-0.0262999426	0.0918047587	-0.0502371351	0.1251551626	-0.0112067887	-0.1024570014	-0.0530868271	-0.2336447547	0.0183302837	0.0026481607	0.0403210974	-0.047867992	0.0663510242	0.1162662244	0.0876441321	-0.1621772243	-0.0827580465	0.0809560357	-0.0094440188	-0.0589946039	-0.0292286043	0.0986883948	0.1449053118	0.0245463255	0.0252843864	-0.0581953183	0.3121753016	0.23944149	-0.0017179754	0.0309910684	0.1728634407	-0.0326815746	-0.0588225338	-0.0434509098	0.0983721365	0.1319504694	0.1043148236	-0.077175117	0.099556488	-0.0363147492	0.1031421246	0.0	-0.1031421246	-0.1458649915	-0.1031421246	0.053273	-0.0047229999999999	2.230672899999998e-05	0.002838012529	0.0209481	0.019974309	0.00043882289361	0.0003989730200274	-0.0384195	-0.0252091	0.00063549872281	0.00147605798025	0.00105821	0.000215777	1.1198084041e-06	4.655971372904314e-08	-6.19853e-05	7.970670000000001e-05	3.8421774160900005e-09	6.353158024890001e-09	0.000412792	8.3629e-05	6.993809640999999e-09	1.70397235264e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
4304.1341371867375	-1.5180104587943788	2.3043557530091205	18525570.67089622	10906.03251585242	66.66435883703161	4444.136739152516	118941545.23683023	4147.716245599828	15.890330871660808	252.50261521085653	17203550.05401273	4285.136584269581	8319.136719596972	1.201555	46.631111	0.136625436	0.0657479	0.062884382	0.114554185	-0.1518580166	-0.019073888	0.1300141689	-0.0593976482	0.0408641484	0.0733062436	0.1188439174	-0.0293594357	-0.0749625888	0.1584737026	-0.0410620638	-0.02349602	-0.1153346397	0.1124197912	0.0764484355	0.117286546	-0.0344547593	0.1236279255	-0.0636599405	-0.0568048756	0.1745479276	-0.1310031376	-0.0609705124	-0.1442531048	-0.0510532858	-0.0648375646	-0.0300844266	-0.0261574262	-0.0164073211	0.1122804227	0.133204762	-0.0845483693	-0.0487691453	-0.2945523112	0.0612133036	-0.0607243672	0.072739555	0.139515478	-0.0801145066	0.1222667424	0.1513166303	-0.0812410292	0.1052268748	-0.0508401154	0.1320423343	-0.0298739152	-0.0750881051	0.1341355379	0.0289959918	-0.0872036831	0.1563623262	0.0544103021	0.1154624423	0.0798803044	-0.0417007045	0.1718449151	0.1082432946	0.1022843068	-0.0597819837	0.0266781038	-0.003311968	-0.1517520144	0.0317674162	0.0492359047	-0.0640538198	-0.073344829	-0.1399732646	0.2043022191	0.0870703045	0.2052276426	-0.0717424123	0.0239626205	-0.0177824789	0.0044131479	-0.2318223669	0.0845145322	-0.103023617	0.1164732406	0.0445942453	0.0996380346	-0.009742707	-0.1129482081	-0.1445635094	-0.084549818	0.0941577	0.0408846999999999	0.0016715586940899	0.0088656724692899	-0.000284646	-0.021232746	8.1023345316e-08	0.0004508295027005	-0.046045	-0.0076255	5.814825025e-05	0.002120142025	0.001747	0.00068879	3.052009e-06	4.744316641000001e-07	-7.6135e-06	5.437180000000001e-05	5.796538225e-11	2.956292635240001e-09	0.00100728	0.000594488	3.534159821440001e-07	1.0146129983999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4308.589920655706	4.455783468968548	19.854006322333387	18563947.104375944	10846.731735199632	-59.30078065278758	3516.5825860300256	117651589.3353868	4135.760608834694	-11.955636765133931	142.93725045982214	17104515.813588716	4271.521114478637	8395.818065334292	1.191175	46.228291	0.079516529	0.0350275	0.0695033076	0.052266192	0.1683982313	-0.0285464124	-0.0884472855	-0.0554372019	0.0340629718	-0.0165397703	-0.1861938046	0.0278987742	0.0411228315	0.0749731333	0.0279258884	-0.0746332293	-0.1547910908	0.1319157271	-0.2085964021	0.0721070895	-0.0294993805	-0.0665322818	0.0639867011	0.0733412785	-0.1327920309	0.0218723872	0.0021617067	0.0321951641	0.0695015313	-0.265555672	0.0282506899	0.1140635483	0.1205175816	-0.005231132	-0.1366986852	0.1758022797	0.0646722782	-0.0942458298	0.1919830888	0.0203984207	0.0216152225	-0.1412147856	0.0552289415	0.0650968313	-0.0394034671	-0.1766659242	0.0312046216	0.0831930231	-0.0051593087	-0.0398654082	-0.1451559454	0.1168157763	0.1363484818	-0.1161988356	-0.0711380592	-0.1281746799	-0.0556278139	-0.1198193499	0.0458035706	-0.0758676001	-0.0742815925	-0.0338518197	0.1379095389	0.0505316009	0.2150739187	-0.0896791922	-0.1296552476	0.1883464053	0.0151205563	-0.0798260132	0.138706269	-0.1810577893	0.0475039578	0.154531226	-0.0577565749	-0.0156025906	-0.0351851896	-0.1431728289	0.0697375486	0.0723736229	-0.1250296933	-0.0385038424	-0.0152720297	0.0960226616	-0.0194419006	-0.121619798	-0.140682288	-0.0636019964	0.0850830999999999	-0.0090746000000001	8.23483651600018e-05	0.0072391339056099	-0.0151553	-0.014870654	0.00022968311809	0.0002211363503877	-0.0623064	-0.0162613999999999	0.0002644331299599	0.00388208748096	0.00209308	0.00034608	4.3809838864000006e-06	1.1977136640000008e-07	-0.000101248	-9.36345e-05	1.0251157504e-08	8.76741959025e-09	0.000660797	-0.0003464829999999	1.2005046928899997e-07	4.36652675209e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4310.030559756957	1.440639101250781	2.0754410200526583	18576363.426038865	10884.84420627064	38.11247107100826	1452.5604511384413	118479833.39478353	4133.163596627036	-2.5970122076578264	6.744472406723777	17083041.316482935	4266.783490437751	8346.537403207965	1.083809	42.06152	0.0830881155	0.0378007	0.0353220602	0.116921655	-0.1381629187	-0.0470820849	0.0456859669	-0.041580996	0.0728978732	0.097905983	0.03771059	-0.0602395234	-0.113644407	0.0290501721	-0.0024989334	-0.0639064225	-0.0883522251	0.0354478436	0.0531988332	0.0581001692	-0.0021057041	-0.0971597288	0.1045150645	0.1277590578	0.0404584424	0.0688891249	-0.1001155126	0.0751059763	-0.0125273305	0.1596193632	0.0013216354	0.1358229573	-0.0417099081	-0.1046509729	0.0405247466	0.0709875534	0.0442280313	-0.2076695423	0.0605332046	0.150874613	0.0560857376	-0.0689320361	-0.0359808423	0.0513107438	-0.0124610878	-0.0854099918	-0.2090458982	0.0523597935	-0.0404138868	-0.0224475569	-0.1485974344	0.0414544886	-0.0297583066	0.0249157445	0.0224769623	-0.114998007	-0.1229017397	-0.1497650693	-0.0092426567	0.0343268849	0.099018643	-0.0158551885	-0.0139998256	-0.0452683334	-0.0820456083	0.089961074	-0.163054757	-0.0702660592	-0.0246241484	-0.0527829392	-0.0300936804	-0.0388666632	0.2144463659	0.1599379254	-0.0308095147	-0.0014437685	-0.0405239417	-0.1171876147	0.0010904119	0.0597620412	0.0314258491	-0.1806177336	-0.1017662094	0.0923000435	-0.029054262	-0.1290697937	-0.1342905879	-0.0408822555	0.058054	-0.0270290999999998	0.0007305722468099	0.003370266916	0.000141069	0.015296369	1.9900462761e-08	0.0002339789045841	-0.0746798	-0.0123734	0.00015310102756	0.00557707252804	0.00186979	-0.00022329	3.4961146441000003e-06	4.985842410000005e-08	-4.75807e-06	9.648993e-05	2.26392301249e-11	9.3103065914049e-09	0.000412792	-0.000248005	6.1506480025e-08	1.70397235264e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4301.019313026127	-9.011246730829953	81.20256764389352	18498767.13102373	10850.443532208406	-34.40067406223352	1183.406375936026	117732124.84564324	4142.022362842487	8.858766215451396	78.47773886002305	17156349.25428726	4279.416065114997	8359.535120414179	1.07992	41.910587	0.0305713344999999	0.0147624	0.0754894933	0.0230107497	0.15012599	-0.0683932434	-0.0212740617	-0.0865508186	0.0116810498	-0.0295250908	-0.1820522048	0.0608577235	0.0500179037	0.0565226513	0.0831879876	0.0034847151	-0.0414180094	-0.050482707	0.0446102065	-0.0272672736	-0.1345286326	-0.0743521945	-0.1295325124	-0.0170882959	-0.120888645	-0.0782064061	-0.0152621494	0.3121037588	0.0008155742	0.1433166753	-0.0668427375	-0.3230135388	-0.1509382846	0.0588072104	0.0954774994	-0.001209369	0.0373464683	-0.0386696341	0.0047844381	0.0763289757	-0.0002331178	-0.1324800062	0.061174534	-0.261188102	0.093957376	-0.0482749942	0.0463478831	0.1288592599	-0.1259490454	-0.0100233818	-0.0410814141	-0.0449062007	0.0332858544	0.0655851878	0.0529509276	-0.0320205849	0.0731147312	0.0902614529	0.0994930446	0.0231094393	-0.131655124	-0.2798681851	0.1203637853	-0.0220476505	-0.2714771281	0.0716832462	0.1442940764	-0.0889169582	0.2867614426	0.0345077945	0.0217432738	0.0897301471	0.1030154194	0.0594481622	-0.083893388	-0.0945112983	0.1771861327	0.100687648	0.1067689071	-0.054084547	-0.0626222733	-0.072377429	-0.0953480577	0.088474338	-0.03853686	-0.1352233646	-0.125502469	-0.0170235557	0.0607958	0.0027417999999999	7.517467239999976e-06	0.0036961292976399	0.0106447	0.010503631	0.00011330963809	0.0001103262641841	-0.0690089	0.0056709	3.2159106810000075e-05	0.00476222827921	0.00197966	0.0001098699999999	3.919053715599999e-06	1.2071416899999949e-08	0.000118472	0.00012323007	1.4035614784e-08	1.5185650152204898e-08	0.000412792	0.0	0.0	1.70397235264e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4304.950854144583	3.9315411184561526	15.457015566111457	18532601.856600173	10881.741950764816	31.29841855640916	979.5910041321772	118412307.88303486	4137.05362412498	-4.968738717507222	24.68836444285531	17115212.688885633	4272.004970961857	8348.820400791155	1.048642	40.696739	0.0592471599999999	0.0293641	0.0065901955	0.0954859075	-0.1082283739	-0.0183811175	0.0635804318	-0.0383864237	0.068436886	0.0944349623	0.0856264427	-0.0369153535	-0.0523153837	0.0213781988	-0.0824115365	-0.0096530126	-0.1133365974	-0.0697860658	-0.0130858158	-0.0962510895	-0.1478907403	-0.0202530521	-0.3097675669	0.1205279561	-0.1532474578	-0.0057200197	-0.056833486	-0.0690792836	0.0950408859	-0.0407934802	0.0130663663	0.0823424465	-0.1526947964	0.0080428287	-0.0473504519	-0.1377526261	0.0588869011	-0.0842120403	-0.0272765662	-0.174976625	0.0374628637	0.011574558	-0.065100614	-0.0557736258	-0.0036410933	-0.0074608398	0.071009101	0.0333694941	0.1373463422	-0.0065072352	-0.1358226413	-0.0861225441	0.0681810608	0.0835083102	0.044982297	-0.0404415806	0.0265585972	0.0577281017	0.3380093829	0.0060287902	-0.1454135882	0.0537946763	0.0612428731	-0.0853518951	0.0294694411	-0.0322488884	0.0974287684	-0.1079851118	-0.1743305836	-0.1388805001	0.0348956129	0.1406016168	-0.0739731323	-0.0104841009	-0.1056784178	-0.0009975833	0.0693055192	0.019489348	-0.0782189271	-0.0320071475	-0.1015868112	-0.0442161408	0.1210359149	0.084549818	-0.0478473431	-0.1400187021	-0.1144747557	0.0073094117	0.0580763	-0.0027194999999999	7.395680249999999e-06	0.00337285662169	-0.00467856	-0.01532326	2.18889236736e-05	0.0002348022970276	-0.0807583999999999	-0.0117494999999998	0.0001380507502499	0.0065219191705599	0.00175261	-0.0002270499999999	3.0716418121e-06	5.1551702499999964e-08	0.00048052	0.000362048	2.3089947040000005e-07	1.31078754304e-07	0.000412792	0.0	0.0	1.70397235264e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4312.41898530825	7.46813116366684	55.77298307773182	18596957.504847035	10868.729576394517	-13.012374370298858	169.3218867528106	118129282.60479294	4143.90476102425	6.851136899269477	46.93807681253178	17171946.668439444	4282.025442070529	8378.501269065904	1.032559	40.072559	0.08572726	0.039856	0.018678895	0.0756814016	0.0958499638	0.0311279217	-0.0428418944	-0.053922152	0.038414555	-0.0741049675	-0.0981419466	-0.0332979483	0.1356213497	0.0064065252	-0.0736595492	-0.0103918703	0.14288974	-0.0690308785	-0.1204319146	-0.0315157863	-0.1226197713	0.1646742733	-0.1325292552	-0.0901268027	0.2156612639	0.0087540641	0.1875290695	-0.0398639548	-0.1396418494	0.0761343238	0.1397992153	0.0658069126	-0.0760852541	-0.1779680145	0.0433120922	0.0919076568	-0.1777044713	0.072248417	-0.0757528021	0.1390546266	0.0876532823	0.0536723475	-0.1513872041	-0.0895673756	0.1748830618	0.0300908155	0.0590547866	0.1005559241	-0.0252968552	-0.0631174626	0.1459690312	-0.0978499116	0.0754543089	-0.0418791445	-0.0138533025	0.0424628755	0.3290259451	0.0845196071	-0.0046459232	-0.0939361773	0.0575569734	0.0258525852	-0.2136466518	0.1064411631	0.0042595281	0.1678599438	-0.0859928899	-0.0938413669	-0.0691917683	0.0311832612	-0.1257768154	-0.1363357142	0.1566643068	-0.1086610346	0.0131803913	0.0221751746	0.2020471607	0.0251088562	-0.1602856944	0.0123825338	0.0386043851	0.027698366	-0.0013006658	0.0805308666	-0.0569441283	-0.1434076399	-0.1014042376	0.0314387426	0.0782226	0.0201463	0.00040587340369	0.00611877515076	0.0176904	0.02236896	0.0003129502521599	0.0005003703714816	-0.0618179	0.0189404999999998	0.0003587425402499	0.00382145276041	0.00145423	-0.00029838	2.1147848929e-06	8.90306244e-08	0.000497083	1.6563000000000038e-05	2.470915088890001e-07	2.7433296900000127e-10	0.000583279	0.000170487	2.906581716900001e-08	3.40214391841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4319.185052761373	6.766067453123469	45.77966878021671	18655359.519997265	10899.489830778535	30.76025438401848	946.1932497695282	118798878.5712447	4140.792179445553	-3.112581578696336	9.688164084039776	17146159.873357456	4277.565371472822	8398.405593186515	1.256883	48.778328	0.1289710999999999	0.0555188	-0.0224874621	-0.0337350938	0.0072410623	-0.2069151552	0.0888843505	0.0048675798	0.0648458817	-0.0013922327	-0.0835007418	-0.1820436848	-0.0599163558	0.0152159588	-0.0087288337	0.0785474105	0.1079134596	-0.1246405876	0.136843731	0.0390643469	0.1341750807	0.1119912667	0.0069232367	-0.0976051805	-0.1616762484	0.0856146005	-0.0806568981	-0.1262150929	0.0306824132	-0.1332334158	0.0737319955	-0.0832610268	-0.1023126771	0.0975168381	0.0125026393	0.00872612	-0.0447144377	0.092367367	-0.1474227074	0.0294018399	-0.100039555	-0.2996206187	-0.0168626681	-0.0463799696	0.0580885262	-0.215774179	-0.0345502597	-0.0296907269	0.0784111778	0.0992493729	0.0482560798	-0.0880690768	-0.1887371047	-0.004047472	0.0442802432	0.1219963531	-0.115419966	0.1620006438	-0.0388255077	-0.1377131699	-0.0311420438	0.1136258441	0.1881184672	0.0710848757	-0.0003279929	-0.0417427147	0.0825753204	0.024971957	0.0286271567	-0.1345290271	-0.0186827899	0.0507891444	-0.0173269882	-0.1959155484	0.0375604214	-0.2490626758	0.0547712795	-0.2016230866	0.1412511054	0.1923136777	-0.053183927	0.0486321178	-0.0756182392	0.0764219725	-0.0657865872	-0.1453561384	-0.0865241584	0.0546922061	0.106475	0.0282523999999999	0.0007981981057599	0.011336925625	0.0488514	0.031161	0.00238645928196	0.000971007921	-0.0814808999999999	-0.0196629999999998	0.0003866335689999	0.0066391370648099	0.00113193	-0.0003223	1.2812655248999998e-06	1.0387728999999999e-07	0.00100219	0.000505107	1.0043847961e-06	2.55133081449e-07	0.000412792	-0.000170487	2.906581716900001e-08	1.70397235264e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4328.036182717175	8.851129955801298	78.34250149448309	18731897.19890905	10964.629875108454	65.14004432991896	4243.225375303808	120223108.29812084	4140.615376189677	-0.1768032558766208	0.0312593912885738	17144695.69353838	4278.6806022376095	8463.185749272086	1.172272	45.494667	0.2990635	0.172881	0.0610209238	-0.0052560654	-0.0923492876	0.0225839068	-0.0042253202	0.0025065227	0.0039083201	0.1495408332	0.0470707629	-0.2293458229	0.0577209046	0.2130375993	-0.0771449172	-0.0807383524	0.1844544459	0.075018551	0.095564828	0.1148312646	0.16000909	-0.0338103444	0.0047513936	0.0027294227	0.0240730429	0.0155712373	0.0700348864	-0.1587834085	0.0655115487	0.0393248994	-0.1077486643	0.1004612877	0.0994676688	-0.0394362249	0.0174935212	0.2338059914	0.0916421969	0.1454845341	-0.0120530577	-0.026195271	-0.0553563242	-0.1317178993	0.2271078542	-0.1080701459	-0.035792937	-0.0992760874	0.0603853044	-0.2495679903	-0.0874979114	-0.0585512258	0.0979238155	0.1158603917	-0.2486324753	-0.06258461	-0.0291492136	-0.018194176	-0.0786404774	0.0131988459	-0.0315205047	-0.0120340425	-0.0038510929	0.1269131086	-0.09445986	-0.080731602	0.1593200311	0.0736923433	-0.2034968454	0.0179106827	0.1718798946	-0.0760078168	0.0464900445	-0.0482616131	-0.1088646953	-0.1121919786	-0.0176576134	-0.119440306	0.003826979	0.0206728508	0.2383174447	0.1438005783	-0.0112749347	0.1787675248	-0.0345290922	0.0722277248	-0.0743352272	-0.145844626	-0.0701000536	0.0764219725	0.108095	0.0016199999999999	2.6243999999999884e-06	0.011684529025	0.0656677	0.0168162999999999	0.0043122468232899	0.0002827879456899	-0.117829	-0.0363481000000001	0.00132118437361	0.013883673241	0.00390651	0.00277458	1.52608203801e-05	7.698294176400003e-06	-0.000778674	-0.001780864	6.06333198276e-07	3.171476586496e-06	8.2654e-05	-0.000330138	1.08991099044e-07	6.8316837159999996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4295.466866885601	-32.56931583157348	1060.7603337367827	18451035.604512	10863.626509754158	-101.00336535429597	10201.679812893395	118018380.94343331	4121.892278825518	-18.723097364159003	350.5543749077778	16989995.958241418	4258.933948152534	8429.692008198323	1.224355	47.515984	0.178074845	0.0813113	0.0904457573	0.0421633635	0.0109819075	0.1929437963	-0.1078814486	-0.06417294	-0.0776223204	0.0371709666	0.078383856	-0.0377702253	0.1113545121	-0.0641247132	-0.001154825	-0.2036594436	0.1232014469	-0.0382670007	-0.0459982571	-0.1047534658	-0.0071506218	-0.0228123368	0.2718098101	0.034259277	-0.0653176958	0.033539566	0.0848300831	-0.1936056589	-0.0108943096	-0.0526793617	-0.050233227	0.0193380404	-0.0141330357	0.0882656385	-0.0376071156	-0.0884835437	-0.1169622406	0.1867816095	-0.0884436918	0.016209547	0.1334804224	0.1781736552	-0.0972329636	-0.0783546997	-0.0540405207	0.0065207494	6.99009e-05	0.1574696593	-0.2251140575	-0.2132999631	0.0879432103	-0.0448695654	0.006051108	0.0767906246	-0.1372156226	-0.0262795374	-0.0085790516	-0.1088391719	-0.2433437281	-0.0691949684	-0.0931874821	0.1994262144	0.0233661071	-0.0235634804	0.0593484147	-0.1263566105	0.0937069008	-0.0633589045	-0.043179311	0.1025035367	-0.0590339142	-0.1058621044	-0.0802188194	-0.108897935	0.1104627794	0.1858605841	0.0666642476	0.0985614023	-0.0728529391	-0.0804650336	-0.0800959005	-0.1021776677	-0.1670368415	0.0679528079	-0.0825518681	-0.1448681963	-0.0524250117	0.0960226616	0.0591392	-0.0489557999999999	0.0023966703536399	0.00349744497664	0.032138	-0.0335296999999999	0.001032851044	0.0011242407820899	-0.146056	-0.0282269999999999	0.0007967635289999	0.0213323551359999	0.00308497	-0.00082154	9.5170399009e-06	6.749279716000006e-07	-0.000372062	0.000406612	1.38430131844e-07	1.6533331854400006e-07	-3.64409e-05	-0.0001190948999999	1.4183595206009998e-08	1.32793919281e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4244.345332008302	-51.12153487729938	2613.411328210937	18014467.29734066	10786.154026397287	-77.47248335687073	6001.985677480611	116341118.6811664	4120.518133787808	-1.3741450377092406	1.88827458466093	16978669.690874163	4259.875258882326	8381.887296870098	1.19712	46.459015	0.0734377	0.0351313	0.0586298877	-0.0245319048	0.1135125218	0.0004725259	-0.0673510067	-0.0399576498	-0.0763930397	-0.0371966356	-0.056559767	0.231816079	-0.1387280176	-0.0955274143	-0.2173953038	-0.0816658471	-0.0388120882	0.1079438822	-0.0618749983	0.024966048	-0.2150717101	-0.0660156638	0.2315443988	-0.1131020118	0.0665385775	-0.0170162207	0.0895899074	-0.0551993675	0.1265612708	-0.0777589984	-0.084293219	-0.0961523353	-0.0469549519	0.0394731941	0.1999409617	0.0006630532	0.0835379022	0.0381632913	0.0171188793	0.1197326106	-0.050885047	-0.0162628051	-0.1878385557	-0.0136061103	0.0148689095	0.0911542516	-0.1936888145	0.0856634352	-0.0680147127	-0.0828662231	0.0034402335	0.0896062807	0.1261257288	-0.006571885	0.0171009036	-0.185173989	0.1484254673	0.0042165394	-0.2965606093	-0.051284692	-0.0320408201	-0.0151984261	0.0718471718	-0.0716841242	0.0772404624	-0.0227947947	0.0890408358	0.006106038	0.1753294963	-0.0061119017	-0.0745077246	0.1397859682	0.027819272	0.0325084559	0.129687537	-0.0100192468	-0.0208633182	-0.1131293614	-0.0802619267	-0.0293875134	0.2002028806	-0.1899352254	-0.1742662311	0.0636019964	-0.0903998123	-0.1424366568	-0.0338144442	0.1129482081	0.0510422	-0.008097	6.5561409e-05	0.00260530618084	0.0149783	-0.0171597	0.00022434947089	0.00029445530409	-0.169333	-0.023277	0.000541818729	0.028673664889	0.00282015	-0.0002648199999999	7.9532460225e-06	7.01296323999999e-08	-0.000138802	0.00023326	1.9265995204e-08	5.44102276e-08	-3.64409e-05	0.0	0.0	1.32793919281e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
