global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
6606.658789525542	23.896730247501186	43647940.36121509	571.0537165218379	19688.390724687542	-26.14483786983328	683.5525472398685	387632729.32796246	6126.897667807943	-7.995048509863409	63.92080067506912	37538875.03179041	7798.395243781543	12233.251907216712	1.085785	37.749275	0.247693283	0.159242	-0.1540954013	-0.0529904453	-0.1443639685	0.0467481655	-0.2398084495	-0.1211761191	0.0219699436	0.0894055322	0.1381501892	0.0729424206	-0.0487848693	0.0545225168	0.1600369673	-0.0610820503	-0.1592424452	0.2775394865	0.046804633	0.0067857256	-0.1416855301	-0.0468667336	-0.2610244133	0.1140745991	0.0313269491	-0.0916240194	0.1518889537	-0.0722353518	-0.072246492	0.0939716878	0.1184748157	0.0170705109	-0.044250617	0.2434251397	0.0005377861	-0.0221224444	-0.14451113	0.0165255463	-0.0433628954	0.1856696603	0.0981674828	-0.009213354	-0.053784971	-0.1526408942	0.1084309027	-0.1576370503	-0.0261837357	0.1550134354	-0.0672902982	0.0155811963	-0.0648591162	0.1017202146	-0.079641602	0.0198904185	0.1305288405	0.0218152983	-0.2970865864	-0.0345539253	-0.1862298809	-0.0188078226	-0.0676955047	-0.2212810553	-0.0457589764	-0.1041941592	-0.0819862215	-0.1740183424	0.1182343297	-0.1307166686	-0.017252639	-0.0354465335	0.1096405033	0.0172980123	-0.0837748356	-0.1425662815	-0.1294041125	0.0	-0.0127716	0.0109488	0.00016311376656	0.0001198762214399	0.0547118	0.04535577	0.00299338105924	0.0020571458722928	-0.189417	-0.1384293	0.035878799889	0.01916267109849	0.00214314	0.00066306	4.396485636000001e-07	4.5930490596e-06	0.000556548	-0.0001907239999999	3.097456763040001e-07	3.637564417599999e-08	-8.74474e-06	0.00020540426	7.64704776676e-11	4.21909100261476e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6618.3300029013535	11.67121337581193	43802292.02730423	136.21722166373132	19826.05231969213	137.6615950045889	18950.71473920745	393072350.58316976	6152.334695858571	25.437028050627305	647.0423960484003	37851222.209865175	7835.98949227199	12187.680786660494	1.346534	46.814697	0.218457763	0.135713	-0.093224832	0.0211488816	-0.0640569217	-0.0088239339	-0.1127183922	0.0247563555	-0.0421705934	0.0047694165	0.0453346915	-0.088472714	-0.0341158692	-0.0787265827	-0.0129024807	-0.1308369746	-0.1399244586	-0.0569773865	0.0647556123	-0.0108525888	0.0271764927	-0.1188524462	-0.0225720848	0.0239296295	-0.1419471039	-0.087774604	0.0511831656	0.1044417466	-0.0408438634	0.0128571734	0.0758667686	0.0841621458	0.0915243744	0.1064364957	0.0259764293	-0.0105384693	-0.0592604296	-0.0948667226	0.0592145768	-0.1740717839	-0.0988717722	0.0419557613	-0.0449710977	-0.0273379633	0.1174553202	0.0222092537	0.114119782	0.0949464965	-0.0339711942	-0.0655573674	-0.1032868079	-0.093552342	0.0641340136	0.0050739843	-0.0823650718	0.0882101474	-0.0680420714	0.1256176911	-0.1087592405	-0.0060281561	-0.0495121162	0.0929152432	-0.1361561809	-0.0332640844	-0.0199661924	-0.0265123333	0.0775653733	0.0151379202	0.0717699182	-0.0124798424	0.1062887712	0.0074275545	-0.0955218954	-0.1458947161	-0.1159649805	0.0	-0.0343008	-0.0215292	0.00117654488064	0.0004635064526399	0.0547301	1.8299999999998876e-05	0.00299538384601	3.3488999999995876e-10	-0.055166	0.134251	0.003043287556	0.018023331001	0.00265196	0.00050882	2.588977924000001e-07	7.0328918416e-06	0.00096985	0.0004133019999999	9.406090225e-07	1.7081854320399994e-07	-0.000339808	-0.00033106326	1.1546947686400002e-07	1.0960288212182761e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6610.411752478926	-7.918250422427263	43697543.53731151	62.69868975226954	19859.658623367453	33.606303675322124	1129.3836467179692	394406040.6366933	6129.146988569361	-23.18770728920936	537.6697693300528	37566442.80748887	7824.662167109769	11395.314604921368	2.359331	82.026382	0.4506221	0.22268	0.0329391108	-0.0946758561	0.0404435853	-0.0155019602	0.0986725546	-0.0073206336	0.2578812507	-0.0805224673	-0.0085960442	0.1887225363	0.0791858795	0.0773881682	0.0754960548	-0.0589664231	0.253301843	-0.200498744	-0.0638512604	0.004159593	0.1326676565	0.0355523979	0.1573778461	0.0335485307	-0.0141147929	0.0303364572	-0.218740747	-0.1226085427	0.1120278987	0.2033881884	0.0557415339	-0.0814425283	0.0884208597	0.0288487135	0.0307106765	0.0488580587	-0.0348915168	0.1240078981	0.0287539786	-0.0644613754	-0.0537987066	-0.00930748	-0.0009829296	0.0738018766	-0.2275663562	-0.0805157714	-0.028903968	0.137119845	-0.0522636127	-0.1866230646	0.1998478501	0.0090484931	0.1105382268	-0.2236691069	-0.0101351334	-0.0507910493	0.2764649948	0.0714198902	-0.1249394501	0.0093185568	0.0625662266	-0.1685999388	0.0546896889	0.098300307	0.1153022309	0.0393982059	0.0144138361	0.1981460096	0.0047884973	0.0156294616	0.1028157617	-0.0024767935	-0.1062887712	-0.1465634515	-0.0992254376	0.0	-0.0968677	-0.0625669	0.00938335130329	0.00391461697561	0.180246	0.1255158999999999	0.0324886205159999	0.0157542411528099	0.0927996	0.1479656	0.00861176576016	0.02189381878336	0.00265002	-1.940000000000188e-06	3.76360000000073e-12	7.0226060004e-06	0.000404664	-0.000565186	1.63752952896e-07	3.19435214596e-07	0.00138454	0.001724348	1.9169510116000003e-06	2.9733760251040003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6618.026971046279	7.615218567352713	43798280.98949599	57.99155382855351	19822.23689014904	-37.42173321841256	1400.3861170700418	392921075.3291856	6146.367080505266	17.220091935904748	296.5315662810117	37777828.28831883	7828.902060180752	12230.703578366329	2.274466	79.07591999999998	0.3128205999999999	0.157702	-0.0659688802	-0.0054128181	-0.0250703413	-0.0366405616	-0.032120292	0.0905955215	0.2328009927	-0.0386273819	-0.0001460328	0.2595996633	0.0633883618	0.1126535658	0.1784117431	0.1463381591	-0.0174040571	-0.0694330669	0.1256448129	-0.0211387456	0.0364844631	0.2940116116	0.1391027339	-0.0537990366	0.1331184839	-0.0785890388	0.0815415603	0.0359968162	0.112720637	0.0242367131	0.1016399542	-0.0130017757	0.1230654403	0.1116050447	0.0070059506	0.0098097685	-0.0790299698	-0.14440421	-0.0440616503	0.1353378536	-0.187178069	-0.1925366687	0.0019560084	-0.0432108698	-0.1812429016	-0.1642647347	-0.0884427203	0.1683134617	0.0689548003	-0.0403982265	0.1021128727	0.0866841705	0.1639591686	0.0982857626	0.0231442768	-0.1605151479	0.1370760601	-0.1833027071	-0.1385911003	0.2616939909	-0.1257973696	0.0337756523	0.0243579489	-0.0771970703	-0.1024287292	-0.0086836715	0.1664399072	0.1545093263	0.0616225901	-0.1601085557	0.0992254376	-0.0123698405	-0.1159649805	-0.1445602966	-0.0796618981	0.0	-0.139659	-0.0427913	0.019504636281	0.00183109535569	0.151646	-0.0285999999999999	0.022996509316	0.0008179599999999	-0.0501536	-0.1429532	0.00251538359296	0.02043561739024	0.00154736	-0.0011026599999999	1.2158590755999998e-06	2.3943229696e-06	0.000886756	0.000482092	7.86336203536e-07	2.324126964640001e-07	0.00176931	0.00038477	3.1304578761000003e-06	1.480479529e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6606.667739662543	-11.359231383736187	43648058.62229777	129.03213762925714	19873.514902253257	51.27801210421603	2629.434525360126	394956594.5700823	6148.859884847703	2.492804342437012	6.214073489672822	37808477.88348931	7833.589552787886	11565.89772372287	2.101512	73.06287399999998	0.1561975199999999	0.0958413	-0.0550826063	0.1046070467	-0.0465637048	0.0025993914	0.0866926197	0.2289891123	0.1659753382	-0.1832083996	0.0289775665	0.119161798	0.2405402642	-0.0127625708	-0.0943491015	-0.0219683003	0.1477900741	-0.0007390802	0.1209938193	0.0954693482	-2.47283e-05	0.0173927322	0.032414972	0.0029750936	0.0482193979	0.0074650958	0.0924762682	0.0189521843	-0.1351833054	-0.0130162795	0.0715077769	0.1237645467	-0.2072602835	-0.2493451366	0.0392717071	-0.0102107216	0.056349367	-0.0038444465	-0.0426619524	0.0970127064	0.1407990791	-0.1214213805	-0.0296498139	-0.0209094991	-0.2296456657	-0.0835468302	-0.0834247306	-0.2059112843	0.0516566103	-0.1531326335	-0.0004990764	-0.0049493683	0.0805907067	-0.0578238017	-0.0220168303	-0.0557104269	-0.0565619808	-0.0500570531	0.0985240634	-0.0168712219	-0.0937440509	-0.0108455062	-0.1286358039	0.004620525	-0.1466686388	-0.0599083222	-0.1372136592	-0.1431733789	-0.1172526912	-0.0328508202	0.0955218954	-0.0222064467	-0.124451232	-0.1399217693	-0.0578311484	0.0	-0.148892	-0.0092329999999999	0.022168827664	8.524828899999984e-05	0.119964	-0.031682	0.014391361296	0.001003749124	0.0077969199999999	0.0579505199999999	6.079196148639844e-05	0.0033582627682703	0.000537641	-0.001009719	1.019532458961e-06	2.890578448810001e-07	0.0007957949999999	-9.096100000010004e-05	6.332896820248408e-07	8.2739035210182e-09	0.00181527	4.595999999999984e-05	3.2952051728999995e-06	2.112321599999985e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6608.53842720187	1.870687539327264	43672780.14380377	3.4994718697942937	19823.34140481558	-50.173497437677725	2517.3798451286534	392964864.4518757	6143.527715614279	-5.332169233423883	28.432028733872244	37742932.792520806	7826.468477520052	11278.1967232564	1.305749	45.396717	0.21403348	0.126466	0.0603130184	0.0155139107	0.0425128919	-0.0277241002	0.1087516071	0.067131013	0.0749971071	-0.1465046122	-0.0396460509	0.1172227863	-0.0261042033	-0.0326327875	-0.1937140048	-0.0124323949	-0.0315517197	-0.0003129311	0.0017652808	0.0670267773	0.0701700488	-0.0564451438	-0.2162634053	0.2062791796	-0.0135973292	0.1501934021	0.0418613285	-0.0026654704	0.0177468525	-0.1288858231	-0.1830679757	-0.2096384737	0.0855181927	-0.0412772262	-0.0937821114	0.1015256989	0.0319142634	-0.0913996277	0.1250422813	-0.0502355749	-0.0983900494	0.3309059749	0.0096450891	0.0521675362	-0.1785888862	0.0145473827	0.0304447936	0.0041002731	-0.0678452795	0.001289377	-0.1432942916	0.03354003	-0.1009745197	-0.0451494187	-0.0346334258	-0.0828593227	-0.2459085331	0.0232763002	0.1368544618	0.0141914623	0.0514269423	0.0347218382	0.1118509756	0.0905722015	-0.0019650882	-0.0642250151	-0.0690833178	0.1409565515	0.1476058865	0.0106343005	0.091709361	-0.03194173	-0.1316604456	-0.1327324313	-0.0343545006	0.0	-0.149466	-0.0005739999999999	0.0223400851559999	3.294759999999899e-07	0.0432404	-0.0767236	0.0018697321921599	0.00588651079696	0.0976487	0.0898517800000001	0.00953526861169	0.0080733423691684	0.000363061	-0.00017458	3.0478176400000007e-08	1.31813289721e-07	0.000183803	-0.0006119919999999	3.3783542809e-08	3.7453420806387764e-07	0.00196638	0.00015111	3.866650304400001e-06	2.2834232100000093e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6606.865858444261	-1.6725687576090422	43650676.47147642	2.797486248929855	19835.41455288716	12.073148071580365	145.76090435830463	393443670.4848877	6134.029662248406	-9.498053365873602	90.21301774098286	37626319.89734329	7793.157865693437	11294.086948361795	1.091681	37.954254	0.3028470999999999	0.172317	0.1165986914	0.0964780603	0.1327678091	-0.0462986326	0.0534901233	0.1729072731	0.017352645	-0.1181767979	-0.1186337182	0.2555863446	-0.0370708776	-0.0387434762	-0.0392503441	0.0456903384	0.1547508406	0.2058071571	-0.1414038809	-0.1390700845	-0.0122288726	0.0922602862	-0.0728061849	0.0858467552	-0.0689733376	-0.1521081623	0.0907423317	-0.0928013893	-0.0728190726	-0.0497797878	-0.0367662539	-0.0526470098	-0.1392552213	-0.0010890099	-0.0532636025	-0.0353373788	0.120302547	-0.0549122708	0.2371848801	-0.0639387133	0.0607752007	-0.1360577204	0.129609642	-0.028317412	-0.2329627445	0.0027640975	-0.0645595385	-0.0791043775	-0.0666739009	0.0358570832	0.121829887	0.1388871153	-0.2227944423	0.1372331276	0.0597657238	-0.0182054678	-0.0915325239	-0.0969796444	-0.076193432	-0.1942742042	-0.086958986	0.0172711171	0.0492420593	0.0838643608	-0.1833096354	-0.0237180535	-0.0391432359	-0.0959196956	0.0862949933	0.0891089353	0.0877921846	-0.0415312705	-0.1375186448	-0.123123346	-0.0099001096	0.0	-0.126826	0.0226399999999999	0.016084834276	0.0005125695999999	0.0194072	-0.0238332	0.00037663941184	0.00056802142224	0.231506	0.1338572999999999	0.053595028036	0.0179177767632899	-0.000735333	-0.001098394	1.206469379236e-06	5.40714620889e-07	-0.000362345	-0.000546148	1.3129389902499998e-07	2.98277637904e-07	0.00277217	0.0008057899999999	7.6849265089e-06	6.492975240999996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6627.733953682433	20.86809523817192	43926857.36079498	435.4773988694135	19780.99025824995	-54.42429463721055	2962.003846757905	391287575.5969794	6153.962696108156	19.93303385975014	397.3258388539455	37871256.865090765	7829.201137550976	11229.65507898688	1.236247	42.98037	0.38097701	0.186073	0.1256487019	-0.1004194234	0.1155417038	-0.0313924	0.1287023258	-0.0154983837	-0.0522861425	-0.0451470329	-0.1093433897	-0.0701540956	0.0655426263	-0.0584359138	0.1727725899	0.0235278126	0.039346194	-0.2554146372	0.0144608396	-0.0261417285	-0.0572960677	-0.1360490915	0.0404096974	-0.0667395971	-0.1961152058	-0.0877642544	0.0945918021	-0.151871286	-0.1559620234	-0.1450890514	0.1763529075	0.0286552895	0.2354691667	-0.1024046153	0.045268403	-0.0831595096	-0.0959534723	0.0968898442	0.0750988091	0.0881724492	-0.0692733913	0.1577513158	0.0610178477	0.0886369658	-0.0252768819	-0.0070869935	0.0746010331	-0.0988993569	0.0729657943	0.0050372597	0.3027362831	-0.1993926931	0.1220946811	0.144350216	-0.1790879653	0.1632847409	-0.1482903711	0.0771445279	0.0034829215	-0.0681917534	-0.1938313314	0.034240468	-0.0548554337	0.0193580939	0.1620359302	0.0346239976	0.1513923737	0.1843356223	-0.1338395432	-0.0437031794	0.0837748356	-0.0509313134	-0.1419657166	-0.1112696897	0.0148360426	0.0	-0.0603429	0.0664830999999999	0.00364126558041	0.0044200025856099	-0.00454681	-0.0239540099999999	2.06734811761e-05	0.00057379459508	0.225541	-0.0059649999999999	0.0508687426809999	3.558122499999998e-05	0.00211831	0.002853643	8.143278371449e-06	4.4872372561e-06	0.0012197	0.001582045	1.48766809e-06	2.502866382025e-06	0.00151636	-0.00125581	2.2993476496e-06	1.5770587561e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6580.945974024908	-46.78797965752528	43308849.91303464	2189.115040433	19753.662541145783	-27.327717104166368	746.804122125347	390207183.7894661	6142.453189699359	-11.50950640879637	132.4687377741247	37729731.18764784	7801.886306685687	11070.256035884451	1.238854	43.070999	0.19927439	0.0943921	0.1284964901	0.0862739241	0.1296602065	0.0233491846	0.0582858655	0.1132946913	-0.2453869018	0.0248314898	-0.1575685972	-0.0608448657	-0.0904181633	0.0812174978	-0.1132308077	-0.0443898318	0.0910918424	0.1468050146	0.0782629647	-0.0108503145	0.2540805209	0.1052644977	-0.0582198162	0.1498890499	-0.0316071025	0.0753499416	-0.0169411503	0.0794855589	-0.105931186	0.1125063357	0.0521200219	-0.1425065617	0.0491051708	0.048072638	-0.1843560318	-0.0510316358	0.040919077	0.0764832949	-0.2040864892	0.1104207363	0.117454434	0.0984198938	0.1319770112	0.0308995324	0.0246332345	0.1398322914	-0.0681435373	-0.1828590722	-0.1544190818	0.0284337731	-0.0460840146	0.1875931084	0.0207784122	-0.0108787854	-0.178322678	-0.2486869735	-0.0436721139	-0.0675926263	0.0831572985	-0.1218663826	0.2226318389	-0.0943681025	-0.0601972151	0.1361641158	0.0499056032	-0.0632541069	0.0805925619	-0.0218606029	0.0083285152	-0.1107237123	0.0796618981	-0.0600989683	-0.1449560281	-0.0973875576	0.0391499549	0.0	0.00164135	0.06198425	2.6940298225e-06	0.0038420472480624	-0.0234262	-0.01887939	0.00054878684644	0.0003564313667721	0.233942	0.008401	0.054728859364	7.057680100000033e-05	0.00326987	0.0011515599999999	1.3260904335999996e-06	1.0692049816899998e-05	0.0012197	0.0	1.48766809e-06	0.0	0.000467725	-0.001048635	2.18766675625e-07	1.099635363225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6618.415741683558	37.4697676586502	43803426.92976472	1403.9834883932283	19769.315007639983	15.65246649420078	244.99970735207808	390825815.8712995	6145.201458939148	2.748269239788897	7.552983814369841	37763500.97094784	7797.0454022353215	11249.880059234005	1.224825	42.583263	0.20576649	0.101355	0.1260390309	0.0602168838	0.1150882647	-0.0615248696	-0.0338950652	-0.0969568124	-0.0908368145	0.0609907654	-0.1028497918	-0.0441981513	-0.136404698	-0.0752923294	-0.0306186897	-0.1039526441	-0.2017008286	-0.052148257	-0.1158790531	-0.0926597114	0.006074612	-0.0151619521	-0.1017736975	-0.034896713	0.0007172139	0.1147068303	0.1099867951	-0.1317844603	0.0501869486	0.1774826834	-0.0190700538	0.1395417799	0.0446684791	-0.0816375763	0.1247076809	-0.0830457562	-0.1230198136	-0.0483515247	0.028605734	0.0859912556	0.1465258251	0.0275256996	0.1197053251	0.018317191	0.0915598632	0.0635019479	0.0808592826	0.1396951467	-0.0844080418	0.0141393164	-0.0860712415	-0.0693981024	-0.1175641834	0.079824321	-0.1406295336	0.0907993352	-0.0107929077	-0.0170500739	0.0643872535	0.1020449175	-0.015901723	-0.1922284366	-0.0205821187	0.0937890317	0.077406139	0.1600425727	-0.0612898852	-0.1375299783	-0.1350162098	0.0958908486	0.0754580649	-0.0689924054	-0.1464588945	-0.0817300246	0.0623496434	0.0	-0.0211942	-0.02283555	0.00044919411364	0.0005214623438025	0.00547104	0.02889724	2.99322786816e-05	0.0008350504796176	0.147436	-0.086506	0.021737374096	0.007483288036	0.00197705	-0.0012928199999999	1.671383552399999e-06	3.908726702500001e-06	0.0012197	0.0	1.48766809e-06	0.0	0.000525459	5.773400000000004e-05	2.761071606810001e-07	3.3332147560000052e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6597.227751208593	-21.187990474964863	43523414.00131679	448.93094036720174	19705.82100554746	-63.49400209252417	4031.488301725464	388319381.5026755	6138.803723081716	-6.397735857432053	40.93102410147185	37684911.15052194	7797.675348591271	11253.889985098276	0.997542	34.681343	0.26297204	0.123995	0.0632636693	0.0720839494	0.0251803026	-0.0648652428	0.0433343791	-0.1100441938	-0.0536517946	0.0874872645	-0.0218675332	-0.0465135159	-0.0779238512	-0.0687144976	0.0431561786	-0.0791116359	0.0906624485	-0.1362335309	0.0975629165	0.1368449284	-0.0909101822	-0.1095240976	-0.0333016947	-0.0761649815	0.0378127953	-0.062201607	-0.0523271952	-0.1615041135	-0.0237513068	-0.0765814381	0.0307942314	0.0855418948	-0.0282448336	0.1873440958	-0.1989516036	-0.0967667832	0.0835543219	0.190090816	0.0271058983	-0.051713608	7.52667e-05	0.0177958329	0.0415883557	-0.0498895001	0.0227258321	0.0603262676	0.1087393904	-0.0235257894	-0.0547501093	0.0127038193	0.0543614355	-0.1641613827	0.1015692757	-0.1782494883	0.0466669475	0.097614283	-0.0716799925	0.0306862262	-0.026482199	-0.0504008257	-0.0018846524	-0.0421087091	0.1052238166	-0.1283990991	0.1870682989	0.0249041295	0.0441615553	-0.0548125377	-0.0158000968	-0.0716570512	0.0711681327	-0.0775710461	-0.1464588945	-0.0645825318	0.0837748356	0.0	0.00805833	0.02925253	6.493668238890001e-05	0.0008557105114008	0.062743	0.05727196	0.0039366840489999	0.0032800774022415	0.0411139	-0.1063221	0.00169035277321	0.01130438894841	0.00109803	-0.00087902	7.726761604000001e-07	1.2056698809000002e-06	0.00137578	0.00015608	1.8927706084e-06	2.436096640000002e-08	0.000892868	0.0003674089999999	7.97213265424e-07	1.3498937328099997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6609.5458820392405	12.318130830647531	43686096.76678188	151.7363471609493	19767.07237672053	61.25137117307168	3751.730470581396	390737150.3465079	6137.042622221068	-1.7611008606481846	3.1014762413757766	37663292.146958046	7816.4642912212175	11438.915647127444	1.081847	37.612377	0.1262851	0.0526248	0.0242145351	0.0716989457	0.0062267933	-0.0626055176	0.0454256584	-0.1049627359	-0.0266337876	0.0606603771	-0.0294885282	-0.0292093374	-0.2125567508	-0.0703739833	-0.2153389061	-0.2066370085	-0.063856115	-0.0228917653	0.0173493201	-0.0777419957	0.0368786573	0.1412695351	0.0941489162	-0.0174782281	-0.0162967536	-0.0188716853	-0.1356049065	-0.0142173286	0.0081858211	0.016847275	-0.146884353	-0.0151740888	0.060688108	0.0226422299	-0.0257773998	-0.0425239577	-0.0301616601	0.1600716747	-0.1303925945	0.1089134873	0.0810966442	-0.0461939311	0.0042029928	0.0313741496	0.0123608912	0.1233535156	0.0978733741	0.0754645153	-0.2175138274	0.009423461	-0.20792341	-0.0755504306	-0.0330516342	0.0187017204	-0.0109845505	-0.0058929585	0.1799239735	-0.1188948391	-0.0124635741	-0.0726153034	0.0616598731	-0.0145325624	0.0624888813	0.0290834728	0.0478919257	0.1524143939	-0.0095261454	0.1219853097	0.0505490996	-0.0454777527	0.0667969964	-0.0857957478	-0.1449560281	-0.0462576824	0.1028157617	0.0	-0.00884267	-0.016901	7.819281272890001e-05	0.000285643801	0.087629	0.024886	0.007678841641	0.000619312996	0.0176341	-0.0234798	0.00031096148281	0.00055130100804	0.000777556	-0.000320474	1.0270358467600005e-07	6.04593333136e-07	0.0012197	-0.00015608	1.48766809e-06	2.436096640000002e-08	0.00163668	0.0007438119999999	2.6787214224e-06	5.532562913439999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
